"Dataset_ID","Latitude","Longitude","Reconstruction","Simulation"
25344,47.20333,4.048611,0.181818181818182,0
25349,33.34001,-79.3417,0,0.125
25368,33.42282,-79.208,0,0
25370,47.31778,4.122778,0.166666666666667,0
25372,47.26194,4.079167,0,0
25382,46.8925,4.034167,0,0
25384,47.21472,4.106944,0,0
25386,47.27361,4.018611,0,0
25400,45.85667,6.172222,0,0
25402,49.2775,-0.45333,0.111111111111111,0
25404,49.15944,-0.05944,0,0
25406,49.18361,-0.16806,0,0
25408,49.18361,-0.16806,0,0
25410,49.23333,-0.16667,0,0
25414,49.38194,-1.36056,0.1875,0.125
25427,48.92972,-1.54306,0,0
25435,49.70389,-1.87861,0.2,0
25455,44.45,3.6,0,0.166666666666667
25466,44.43333,3.6,0,0.2
25468,43.56667,2.966667,0,0.181818181818182
25470,43.57528,2.785556,0,0
25472,45.06889,5.806667,0.15,0.15
25477,45.07,5.85,0,0
25481,45.05611,5.885278,0.0555555555555556,0
25511,-42.2737,145.8804,0,0
25551,37.47311,-108.16,0,0
25763,47.02399,11.80367,0.181818181818182,0.0909090909090909
25765,46.99602,11.14069,0,0.0769230769230769
25767,47.08333,11.16667,0.0434782608695652,0.130434782608696
25769,47.02333,11.80185,0,0.0625
25776,47.30543,12.41723,0.0833333333333333,0.125
25786,17.94154,-88.3619,0.0555555555555556,0
25835,36.14333,-2.62111,0,0.181818181818182
25837,47.24306,12.13889,0.181818181818182,0.151515151515152
25839,47.07675,11.40924,0.25,0.0833333333333333
25843,46.90139,11.04444,0.166666666666667,0.333333333333333
25845,46.84756,11.01477,0.692307692307692,0.0769230769230769
26315,48.4586,-123.513,0,0
26319,47.21091,11.00155,0.263157894736842,0.0526315789473684
26321,46.9375,11.01528,0.5,0.125
26425,47.46285,12.35937,0.444444444444444,0.333333333333333
26429,47.64907,12.27363,0.235294117647059,0.235294117647059
26431,47.8042,13.27474,0,0.208333333333333
26433,46.96549,12.80864,0.666666666666667,0.166666666666667
26435,47.61312,12.17047,0.0882352941176471,0.117647058823529
26437,47.34167,11.125,0.1,0.2
26439,47.29167,10.97639,0.393939393939394,0.151515151515152
26442,47.51,12.09,0.142857142857143,0.142857142857143
26446,47.16688,12.65191,0,0.1
26448,46.87,10.47833,0.0909090909090909,0.227272727272727
26499,46.84674,11.01668,0.409090909090909,0.0909090909090909
26501,47.24028,11.42083,0.266666666666667,0.266666666666667
26505,47.50881,12.04266,0.166666666666667,0.133333333333333
26507,47.42246,11.87577,0.555555555555556,0.333333333333333
26510,47.65848,12.30101,0,0.0476190476190476
26512,47.65848,12.30101,0.242424242424242,0.151515151515152
26514,47.65848,12.30101,0.130434782608696,0.0869565217391304
26516,47.65848,12.30101,0,0.0833333333333333
26518,47.65848,12.30101,0.0740740740740741,0.148148148148148
26520,46.17667,7.093611,0.25,0
26563,69.71667,62.8,0.631578947368421,0.0526315789473684
26565,68.24656,65.79111,0.545454545454545,0.0454545454545455
26572,40.7075,-74.4645,0,0
26608,40.93124,15.60519,0.32,0.04
29236,46.56667,6.173611,0.115384615384615,0.115384615384615
30184,48.802645,87.07225,0.148148148148148,0
32260,46.23378,7.01911,0,0
32262,-4.06333,-73.195,1,0
32426,-41.4513,145.9616,0.4,0
34553,-41.6606,145.9611,0.260869565217391,0
39364,56.29419,14.98368,0.4,0.6
40111,34.16759,-80.7762,0.157894736842105,0.0789473684210526
40168,40.21667,-84.6894,0,0.173913043478261
40317,46.23376,7.33926,0.08,0.12
40321,46.23376,7.33926,0.2,0
40439,46.49687,6.12357,0,0
40441,46.46832,6.1616,0.275862068965517,0.103448275862069
40443,46.46832,6.1616,0.333333333333333,0.222222222222222
40448,46.81088,10.26429,0.0909090909090909,0.0909090909090909
40450,47.01867,6.99669,0.256410256410256,0.0769230769230769
40452,47.24056,7.05,0.0909090909090909,0.0454545454545455
40454,46.94,7.12,0.0666666666666667,0.0666666666666667
40484,47.24056,7.05,0,0
40486,46.935,7.123611,0,0.2
40490,47.28833,7.131944,0,0
40519,41.37585,-70.5686,0,0
40566,47.61335,8.83094,0.105263157894737,0.0789473684210526
40569,47.20675,8.46541,0.25,0.09375
40572,47.07556,8.325556,0.411764705882353,0.176470588235294
40574,47.07556,8.325556,0.15,0.15
40577,46.445,8.518333,0.538461538461538,0.0769230769230769
40579,46.445,8.518333,0.391304347826087,0.0434782608695652
40582,46.38972,8.025556,0.0476190476190476,0
40584,46.38393,7.97933,0.416666666666667,0
40627,46.65,7.54,0.148148148148148,0.0740740740740741
40634,46.42833,7.403056,0.263157894736842,0.0526315789473684
40642,46.31167,7.479167,0.310344827586207,0.103448275862069
40666,41.43051,-70.6957,0,0
40791,42.37778,-73.0948,0,0
40793,42.62006,-71.0868,0.0666666666666667,0.0333333333333333
40795,41.32786,-70.7927,0,0
40797,41.472,-70.7657,0,0
40799,42.08019,-71.9611,0.0666666666666667,0.0333333333333333
40803,41.56404,-70.6357,0.08,0
40844,41.88215,-71.012,0.0454545454545455,0
40861,42.56705,-72.5108,0,0
40875,42.10864,-73.4372,0,0.0357142857142857
40914,44.36035,-72.373,0.0714285714285714,0
40940,5.93487,10.24383,0.195121951219512,0.195121951219512
40949,47.74371,8.90281,0.243243243243243,0.0810810810810811
40951,47.80567,8.20015,0.0952380952380952,0
40955,47.16969,7.66823,0,0
40958,47.775,8.9788,0.0645161290322581,0.0967741935483871
40963,47.02139,7.483806,0,0
40976,49.7887,-125.127,0,0.0714285714285714
40990,52.78333,108.1333,0.0333333333333333,0.133333333333333
40992,43.2917,-71.1781,0.0769230769230769,0
40997,53.95472,108.9136,0.147058823529412,0.117647058823529
40999,47.76786,8.92963,0,0
41018,41.43305,-70.6646,0.115384615384615,0
41025,42.48245,-70.8823,0,0
41027,41.8545,-73.2566,0.0454545454545455,0
41030,37.99026,-122.79,0.555555555555556,0
41034,40.80042,-110.361,0.5,0
41098,65.2891,126.7699,0.137931034482759,0
41102,51.07917,3.622778,0.25,0.25
41121,-4.00244,-79.0596,0,0
41138,65.2891,126.7699,0.142857142857143,0
41140,40.881,-106.734,1,0
41146,40.54546,-106.682,0.666666666666667,0
41159,40.89614,-106.682,0.25,0
41161,40.78184,-106.679,0,0
41163,40.50467,-106.608,0,0
41171,40.77162,-106.828,0,0
41177,53.73333,-0.06667,0.5,0.25
41181,15.26667,-16.8,0.266666666666667,0.266666666666667
41183,60.25849,-149.908,0,0
41185,36.81833,8.333333,0.19047619047619,0
41187,51.93167,-4.71833,0.0833333333333333,0.0833333333333333
41189,56.38444,-5.50139,0.137931034482759,0.103448275862069
41191,16.23568,-15.8629,0.1,0.2
41197,36.80333,8.253889,0,0
41199,35.08333,7.6,0,0
41201,51.01722,-3.51722,0.1,0.1
41203,51.87611,-4.94194,0,0
41205,35.935,14.41444,0.25,0.25
41207,51.13583,4.323056,0,0
41210,51.13583,4.323056,0,0
41212,51.49222,0.2225,0.0833333333333333,0
41214,51.49222,0.2225,0,0
41216,51.04361,0.828056,0,0
41218,51.32083,4.245278,0,0
41220,51.52028,0.176944,0,0
41222,50.82778,-1.72583,0,0
41224,50.6275,-3.98194,0,0
41226,50.6275,-3.98194,0,0
41228,51.12028,-3.80472,0,0
41230,50.85722,0.050556,0,0
41233,55.12028,-3.0725,0.222222222222222,0.0555555555555556
41235,56.61667,84.16667,0.166666666666667,0
41237,62,76.66667,0,0
41243,51.45583,0.376111,0,0
41245,41.63285,115.2254,0.3,0
41247,25.87085,99.27974,0,0
41252,65.03944,125.0369,0,0
41264,73.33333,124.2,0,0
41269,-3.22745,36.89604,0.285714285714286,0.428571428571429
41273,32.91,-5.34,0,0
41276,51.49167,0.085556,0,0
41278,51.50778,0.045,0.5,0
41280,51.51944,0.058889,0.0769230769230769,0
41283,-23.6635,15.26802,1,0
41285,-23.6635,15.26802,0,0
41298,1.52,30.575,0.277777777777778,0.0555555555555556
41305,50.62278,-3.94271,0,0
41308,50.97472,-3.63306,0,0
41310,50.65556,-3.91,0,0
41314,-23.665,15.33466,0,0
41320,51.11722,-3.82611,0,0
41323,51.13944,-3.83278,0,0
41326,50.93389,-3.43333,0.428571428571429,0
41329,51.06583,-3.6875,0,0
41333,50.97056,-3.62361,0,0
41335,50.97806,-3.64389,0,0
41337,50.65472,-3.95694,0,0
41339,51.05444,-3.67833,0,0
41345,52.52944,0.873889,0.0869565217391304,0.0869565217391304
41351,52.58139,0.806389,0.133333333333333,0.133333333333333
41366,51.90856,10.18141,0,0
41380,50.96278,0.83,0,0
41382,51.01778,0.835556,0,0
41384,51.05194,0.826667,0,0
41389,46.15919,8.74872,0.428571428571429,0.285714285714286
41397,73.56667,123.35,0.333333333333333,0
41399,51.67405,10.31514,0.0833333333333333,0.125
41401,46.15919,8.74872,0,0.0909090909090909
41411,56.66667,-5.86667,0.0476190476190476,0.0952380952380952
41417,52.72556,-3.92139,0.111111111111111,0.333333333333333
41419,54.24831,12.89234,0.19047619047619,0.142857142857143
41421,50.90583,0.675278,0.0909090909090909,0
41426,46.32603,7.07212,0.05,0
41448,46.39684,7.33143,0.222222222222222,0.111111111111111
41453,53.05513,14.13067,0,0
41456,53.05513,14.13067,0.125,0
41467,46.05152,8.94329,0.263157894736842,0.0789473684210526
41469,47.16969,7.66823,0.121212121212121,0.0909090909090909
41476,50.6125,-3.96222,0,0
41479,56.38333,-3.08333,0.571428571428571,0.285714285714286
41485,54.77534,-8.46824,0.0344827586206897,0.103448275862069
41489,46.32917,7.27588,0.136363636363636,0.0454545454545455
41491,41.73441,24.13967,0.2,0
41497,68.10826,-140.857,0.2,0.3
41499,67.93275,-140.826,0.0769230769230769,0.153846153846154
41502,55.02284,-8.3492,0.137931034482759,0.103448275862069
41525,41.19194,-4.66806,0,0.166666666666667
41527,43.52889,-5.76889,0,0.05
41537,33.66066,-117.353,0.461538461538462,0.153846153846154
41543,37.6,12.65,0.0952380952380952,0.380952380952381
41562,36.61972,-4.49639,0,0.142857142857143
41580,38.08806,-105.632,0.464285714285714,0
41582,7.866667,39.36667,0.333333333333333,0.0555555555555556
41587,37.01879,14.34455,0.4,0.333333333333333
41589,46.38679,7.40589,0.0434782608695652,0
41602,43.83784,10.3308,0,0
41604,42.98787,10.89516,0,0.0869565217391304
41606,58.497,-124.652,0,0.0588235294117647
41612,58.5785,-124.55,0,0.0869565217391304
41614,39.15163,-106.406,0,0
41619,0.344245,29.96721,0.447368421052632,0.105263157894737
41627,-28.531,28.47147,0,0.4
41631,44.1199,10.67378,0.0909090909090909,0.0909090909090909
41634,44.32009,10.83865,0.161290322580645,0.0645161290322581
41646,43.38111,-6.32722,0,0
41653,51.76632,10.51354,0,0
41657,39.59722,-4.67417,0,0
41669,39.44111,-4.09639,0,0
41746,40.33472,-5.79222,0,0
41753,40.30722,-4.93417,0,0
41755,42.53333,-8.51667,0,0.037037037037037
41758,42.29222,3.291111,0,0.5
41760,43.23278,-4.48917,0,0.125
41762,48.16475,-114.361,0,0.173913043478261
41764,70.0516,27.84761,0,0.142857142857143
41766,60.34577,19.97168,0.222222222222222,0
41770,45.99663,8.92794,0.0384615384615385,0.0769230769230769
41842,46.39429,7.97395,0.428571428571429,0.0476190476190476
41864,61.24441,-136.929,0,0
41909,40.34167,-7.57639,0.241379310344828,0.103448275862069
41911,40.36278,-7.63611,0.142857142857143,0
41926,38.30444,-8.7725,0,0
41928,38.30444,-8.7725,0,0
42001,46.14714,-85.494,0,0
42161,59.41115,-97.49,0,0.125
42421,37.66528,46.63194,0.142857142857143,0
42542,51.77919,10.49389,0.0909090909090909,0
42547,40.02309,-107.119,0,0
42555,49.04274,8.75934,0.2,0
42557,49.04274,8.75934,0,0
42559,43.78837,-110.794,0,0
42563,55.01868,-8.38863,0.037037037037037,0.111111111111111
42566,48.7312,8.644115,0,0
42568,48.7312,8.644115,0,0
42570,48.7312,8.644115,0,0
42645,32.70177,-109.92,0.666666666666667,0
42649,47.69465,9.006615,0.153846153846154,0.0769230769230769
42652,47.67799,8.97433,0.153846153846154,0.153846153846154
42655,52.09154,-131.212,0,0
42663,48.57562,-55.4157,0.333333333333333,1
42671,48.56961,8.2395,0.0555555555555556,0
42673,48.57466,8.348515,0,0
42675,52.55,-131.8,0.375,0.125
42679,47.62906,-55.5076,0.5,0.5
42681,48.57466,8.348515,0.0833333333333333,0
42683,48.71804,8.458815,0,0
42685,48.71804,8.458815,0,0
42687,48.66846,8.29549,0,0
42689,47.75398,9.024175,0,0
42692,48.66846,8.29549,0.0454545454545455,0
42712,47.9329,-55.5557,0.75,0.5
42714,52.8455,14.10019,0.111111111111111,0
42716,52.8455,14.10019,0,0
42722,48.24774,-55.4936,0.444444444444444,0.444444444444444
42745,61.07859,-138.373,0,0
43295,-44.9086,-71.5644,0.567567567567568,0.0810810810810811
43513,46.46994,9.80624,0.181818181818182,0.136363636363636
43525,57.35149,-7.26989,0.0357142857142857,0.107142857142857
43533,58.26503,-6.7703,0.185185185185185,0.111111111111111
44723,47.09077,8.08088,0.142857142857143,0.0714285714285714
44896,53.19781,-4.10115,0.0909090909090909,0
44941,68.66045,16.3814,0.0952380952380952,0
44951,48.33724,20.42514,0.0344827586206897,0.0344827586206897
45092,41.54806,51.10111,0.423076923076923,0
45101,40.81667,21.91667,0,0.0952380952380952
45103,40.81667,21.91667,0.466666666666667,0.0666666666666667
45105,39.98778,20.77556,0,0.15
45107,39.885,20.59528,0.176470588235294,0.0588235294117647
45111,37.18556,50.1475,0,0
45113,31.41889,35.38833,0,0
45115,53.31667,-7.3,0,0
45117,45.33407,22.80349,0.19047619047619,0.0952380952380952
45137,47.10833,22.66111,0,0
45144,46.36667,14.1,0.315789473684211,0.210526315789474
45168,40.16667,28,0,0
45170,40.43389,29.53306,0.117647058823529,0
45173,40.71667,30.25,0,0
45181,41.80833,-3.5725,0,0.2
45184,40.86104,-4.06103,1,1
45186,40.85222,-4.03111,1,1
45188,40.54667,-6.20972,0,0
45190,42.30417,-6.32139,0.555555555555556,0
45192,42.12611,-6.07028,0.0285714285714286,0.0285714285714286
45194,40.84194,-4.03139,0.4,0.2
45202,51.49194,0.234167,0,0
45204,51.51194,0.194444,0,0
45210,51.91361,0.723333,0,0
45219,54.09639,-2.16361,0,0
45221,54.41667,-8.03333,0,0
45223,54.54417,-5.95306,0.0588235294117647,0.117647058823529
45281,47.1125,25.27361,0.277777777777778,0.111111111111111
45298,46.46611,23.13639,0,0
45311,68.34556,19.1,0.25,0
45314,67.96611,20.46028,0,0
45316,31.49111,35.42972,0.333333333333333,0
45322,37.62,12.64,0.0952380952380952,0.380952380952381
45324,37.60866,12.65464,0.0952380952380952,0.380952380952381
45329,59.05972,11.61778,0,0
45331,63.4575,8.454444,0.230769230769231,0.0384615384615385
45343,63.35139,8.877778,0.230769230769231,0.0384615384615385
45345,63.05972,9.416944,0.2,0.24
45347,62.26667,9.833333,0.478260869565217,0.260869565217391
45349,61.64917,9.876667,0.230769230769231,0.230769230769231
45351,61.5625,10.26778,0.230769230769231,0.230769230769231
45377,59.075,24.1,0.15,0.1
45379,59.175,24.43111,0.08,0.04
45381,59.44,25,0,0.227272727272727
45383,59.48944,25.53861,0.115384615384615,0.346153846153846
45385,59.45139,26.01389,0.05,0.25
45387,59.45139,26.01389,0.142857142857143,0.285714285714286
45389,58.05917,26.51722,0.0909090909090909,0
45391,57.80833,27.05833,0.0434782608695652,0.0434782608695652
45393,57.73722,27.06917,0,0
45395,57.73722,27.06917,0.125,0
45398,57.675,27.075,0,0
45406,59.24806,27.54083,0.125,0
45410,59.03333,24.28333,0.12,0.16
45629,-2.83465,-55.0418,0,0
45636,68.52691,14.93089,0.363636363636364,0
45639,68.48221,17.75935,0.7,0
45642,68.44417,18.07167,0.55,0
45648,-27.4986,153.4547,0.125,0
45655,38.74321,-106.432,0.375,0
45695,41.11906,-81.2613,0.1875,0.3125
45698,60.83513,10.8745,0.0952380952380952,0.19047619047619
45701,61.10857,10.35931,0.142857142857143,0.25
45704,59.62613,7.98669,0.0909090909090909,0.0454545454545455
45707,59.34377,7.305195,0,0.19047619047619
45710,59.67017,7.540515,0,0.0476190476190476
45713,59.79602,7.252055,0.166666666666667,0
45716,59.84206,6.992657,0.142857142857143,0.0476190476190476
45719,58.53741,7.734035,0.0833333333333333,0.25
45722,58.32601,7.78555,0.0909090909090909,0.227272727272727
45725,58.24415,8.004555,0.0869565217391304,0.217391304347826
45728,58.14445,7.913611,0.0476190476190476,0.238095238095238
45731,59.76488,7.434405,0.0952380952380952,0.0476190476190476
45816,40.66667,-82.1372,0.111111111111111,0.111111111111111
46131,36.79131,-92.2231,0.25,0
46280,47.02139,7.483806,0.289473684210526,0.0789473684210526
46290,44.95968,-118.231,0.615384615384615,0.0769230769230769
46292,47.24152,-113.911,0.193548387096774,0.290322580645161
46445,69.06667,36.06667,0.428571428571429,0.0476190476190476
46447,68.82667,35.32822,0.0416666666666667,0.0833333333333333
46449,61.2684,46.75513,0.157894736842105,0
46451,60.72972,29.14222,0,0
46457,60.68702,29.14831,0.352941176470588,0.411764705882353
46459,60.53071,29.90163,0.833333333333333,0.666666666666667
46462,55.11806,41.03972,0.0625,0
46464,60.22891,30.04151,0,0.636363636363636
46466,53.66192,38.5838,0.25,0
46469,60.3575,30.31333,0.2,0.28
46471,-23.058,43.59051,0,0
46473,53.21161,35.77489,0.0714285714285714,0
46475,54.95167,22.34111,0,0
46477,58.10645,31.04442,0.0714285714285714,0.107142857142857
46479,53.83472,36.2525,0,0
46481,56.28528,32.0275,0.259259259259259,0.037037037037037
46483,55.16667,36.41667,0.2,0
46485,56.06667,37.33333,0.0344827586206897,0.0689655172413793
46488,67.36667,62.75,0.285714285714286,0.0476190476190476
46490,59.01111,29.97722,0.217391304347826,0
46492,61.03333,60.05,0.2,0
46512,64.38333,60.9,0.5,0
46514,60.50222,29.51694,0.16,0.36
46516,59.61457,28.61129,0,0.125
46521,51.55222,-0.48389,0.428571428571429,0
46522,51.55222,-0.48389,0.428571428571429,0.142857142857143
46523,53.76667,64.25,0.454545454545455,0.454545454545455
46535,9.68627,-83.9429,0.0666666666666667,0.1
46544,58.48888,25.77353,0.130434782608696,0.0434782608695652
46611,41.43326,-106.337,0.272727272727273,0.0606060606060606
46630,48.58559,-123.683,0,0.0714285714285714
46645,44.39279,-107.382,0.21875,0.03125
46648,46.29951,7.58686,0,0
46650,45.82802,9.26482,0.0384615384615385,0.0769230769230769
46653,46.23376,7.33926,0,0
46655,46.66286,10.20994,0.5,0.0833333333333333
46659,44.93616,-109.5,0,0.0810810810810811
46672,56.55185,-135.012,0.0666666666666667,0.0666666666666667
46680,53.51975,-120.676,0,0.136363636363636
46682,42.75668,-120.573,0.785714285714286,0
46684,42.75668,-120.573,0.625,0
46687,-0.3723,29.60975,0.222222222222222,0
46689,-32.4239,18.49444,0,0
46691,-7.1222,37.62053,0.0555555555555556,0
46693,-7.14533,37.63133,0,0
46695,-0.14531,37.30171,0.555555555555556,0.222222222222222
46698,-0.3723,29.60975,0.5,0
46702,14.65787,0.47614,0.235294117647059,0.176470588235294
46704,-0.46234,37.53599,0.45,0.275
46709,-34.3542,21.53545,0.5,0.1
46711,-4.292,37.92283,0.5,0
46720,46.73338,-92.065,0,0
46724,-0.92777,-46.7022,0,0
46728,-19.7783,46.91939,0.166666666666667,0.1
46730,44.96856,-109.572,0.230769230769231,0.230769230769231
46798,-32.44,19.16,0,0
46803,60.68695,-148.143,0.15,0.05
46806,-32.4467,19.14861,0,0
46841,-22.8889,31.0405,0.222222222222222,0
46995,-0.87361,-46.65,0,0
46998,-4.25547,-79.1121,0,0.0434782608695652
47004,3.792011,-61.7043,0.2,0
47011,-4.04586,-79.1596,0,0.0625
47027,46.61469,10.34647,0.333333333333333,0.0833333333333333
47110,-41.6606,145.9611,0.342857142857143,0.0285714285714286
47259,29.97344,-99.3752,0.478260869565217,0.173913043478261
47494,-0.91278,-46.6831,0,0
47497,-3.97467,-79.1176,0,0
47502,-3.98978,-79.1452,0,0.05
47506,33.73917,-118.084,0.5,0
47520,49.07525,13.40005,0.0869565217391304,0
47527,26.79872,-77.4234,0,0
47535,59.72039,-161.845,0,0
47537,40.45547,9.78752,0.117647058823529,0.411764705882353
47555,36.79913,-91.09,0.19047619047619,0.0476190476190476
47557,36.79913,-91.09,0,0
47561,-18.0918,-57.5627,0,0.133333333333333
47564,-12.9974,-65.9861,0.125,0
47567,-19.1635,-39.9395,0.25,0
47571,-0.34583,-64.4989,0,0
47580,37.90101,13.40842,0,0.285714285714286
47584,37.90131,13.41265,0.25,0.25
47587,37.85262,14.12767,0,0.357142857142857
47590,37.90121,14.39575,0,0.368421052631579
47595,-3.45,29.53333,0.321428571428571,0
47597,-3.45,29.53333,0.333333333333333,0.166666666666667
47599,30.291,-87.883,0,0.5
47602,31.68721,-81.1522,0,0
47604,46.15006,7.35751,0.210526315789474,0
47606,46.10237,12.40049,0.2,0.4
47610,40.33413,-105.841,0.166666666666667,0
47618,46.2525,8.023056,0.0833333333333333,0.0833333333333333
47621,37.3527,-122.257,0.75,0
47663,42.83889,77.3925,0.875,0
47666,-0.42342,-78.0179,0,0
47669,39.98767,73.55193,0.166666666666667,0
47671,41.86734,71.96008,0.428571428571429,0
47673,41.30935,72.96399,0.333333333333333,0
47681,41.30912,72.95762,0.333333333333333,0
47683,41.2815,72.83431,0,0
47685,41.24565,73.26452,0.5,0.5
47687,42.2944,-111.992,0.461538461538462,0.0384615384615385
47767,-32.4007,18.47406,0.4,0
47769,-3.5117,15.35328,0,0
47771,-32.4007,18.47406,1,0
47814,-3.5117,15.35328,0,0
47817,44.97373,81.03134,0.0476190476190476,0.0476190476190476
47864,-4.74201,11.84659,0.428571428571429,0.285714285714286
47866,-4.74201,11.84659,0.166666666666667,0.333333333333333
47968,-4.7662,11.86641,0,0
47973,-33.9934,22.64129,0.333333333333333,0.111111111111111
48072,49.63968,15.87371,0.153846153846154,0.0384615384615385
48222,-3.89619,-38.7202,0,0
48358,49.15343,20.07971,0,0
48361,60.59302,-150.886,0.037037037037037,0.148148148148148
48363,59.94518,-151.111,0.208333333333333,0.0833333333333333
48549,37.52858,-119.645,0,1
48614,-4.37461,-79.1115,0,0.04
48616,53.60656,-120.652,0,0.142857142857143
48621,-47.6436,-72.9752,0.5,0
48624,-44.2797,-71.5233,0.538461538461538,0.269230769230769
48633,-4.37461,-79.1115,0,0.05
48640,44.09825,7.48358,0.25,0.1875
48645,-4.25658,-79.1209,0,0
48651,-2.93333,151.4167,0,0
48656,-2.54085,140.5899,0,0
48658,53.43892,8.307095,0,0
48664,50.10012,6.756278,0,1
48668,53.66697,8.80243,0,0
48685,41.83421,-88.3817,0.0882352941176471,0.0882352941176471
48697,16,-91.554,0.545454545454545,0
48700,-4.73042,-79.4241,0.1,0.05
48703,-4.11608,-79.1721,0,0
48705,-2.83663,-77.9621,0.4,0
48708,34.29892,-110.655,1,0
48712,34.12117,-110.11,1,0
48717,39.904,-116.59,0.846153846153846,0
48719,34.12117,-110.11,1,0
48721,64.05443,-114.106,0,0.05
48723,46.38043,-91.7011,0,0
48726,34.12117,-110.11,1,0
48728,34.12117,-110.11,0,0
48730,46.38043,-91.7011,0,0
48733,-4.04382,-79.1626,0,0
48735,49.0161,13.41023,0.0769230769230769,0
48738,58.32503,22.09672,0.0625,0.0625
48740,34.41357,-119.882,0.1,0
48750,34.27855,-110.459,1,0
48752,-37.9118,-71.0408,0.681818181818182,0
48756,27.96268,-15.5534,0.333333333333333,0
48761,53.65993,8.772888,0,0
48763,53.64532,8.75663,0,0
48765,-2.84278,-79.1461,0,0
48769,53.65484,8.769558,0.125,0.0416666666666667
48771,34.30232,-110.817,1,0
48777,53.65498,8.77929,0,0
48782,53.67158,8.717136,0.0833333333333333,0.0416666666666667
48794,53.67397,8.724022,0,0
48796,53.66392,8.727432,0.192307692307692,0.0769230769230769
48798,53.67167,8.722844,0.125,0
48812,46.54011,-92.6019,0.181818181818182,0
48814,46.18861,-89.7,0.375,0
48816,46.33129,-86.7979,0,0
48818,46.18583,-89.7031,0,0
48837,0.28602,-66.6767,0,0
48840,-4.14972,-79.1569,0,0.0909090909090909
48843,35.82929,-106.614,0.666666666666667,0
48846,35.8344,-106.619,0.666666666666667,0
48854,35.85899,-106.728,0,0
48857,35.79181,-106.634,0.5,0
48861,46.33129,-86.7979,0,0
48873,46.84313,-88.8633,0,0
48875,-34.0132,22.90335,1,1
48877,-33.9944,22.64013,0.375,0.25
48879,46.85857,-87.8961,0,0
48881,45.23731,-88.6787,0,0
48883,51.71756,5.185116,0,0
48887,46.44318,-85.7162,0,0
48889,46.44318,-85.7162,0,0
48893,47.41911,-88.0083,0,0
48895,47.41911,-88.0083,0,0
48911,45.35584,-72.2262,0,0
48923,58.52611,22.42306,0.105263157894737,0.105263157894737
48925,46.40759,-69.0423,0,0
48926,58.27111,22.22222,0.0666666666666667,0.133333333333333
48928,58.33007,22.06158,0,0
48931,41.31848,-4.14498,0.2,0.3
48935,41.95209,-3.93936,0,0.304347826086957
48937,50.79417,2.25167,0.333333333333333,0
48942,38.07905,-8.80983,0,0
48945,35.95367,-118.617,0,0
48948,44.99361,6.59028,0.210526315789474,0
48950,44.555,5.99556,0.275,0.075
48952,45.09,2.895,0.25,0.0357142857142857
48954,38.55186,-111.696,0,0
48957,48.11667,-0.78889,0,0
48960,45.33944,2.64556,0.04,0
48962,46.82361,6.42306,0,0
48964,36.19685,-118.424,0.333333333333333,0
48966,52.24591,5.76097,0.178571428571429,0.107142857142857
48968,45.14722,2.84889,0.111111111111111,0.037037037037037
48971,45.13944,2.85917,0,0
48973,45.37722,2.90472,0.12,0
48975,45.37722,2.90472,0.2,0
48978,45.125,5.64361,0.291666666666667,0.125
48980,44.96389,6.59417,0.615384615384615,0
48984,44.91889,6.59417,0.263157894736842,0
48985,44.13,7.47333,0.153846153846154,0.192307692307692
48989,47.81028,2.31917,0.277777777777778,0
48990,45.57417,2.92222,0,0
48996,-8.5,30.75,0.631578947368421,0
49063,-13.6167,-61.55,0,0
49078,37.23333,-2.7,0,0
49080,39.603,-4.69673,0,0
49082,49.81292,-117.878,0,0
49084,57.90956,-5.04181,0.166666666666667,0
49086,57.91094,-5.09022,0.25,0
49090,57.90853,-5.04136,0,0
49092,57.91217,-5.116,0.142857142857143,0
49096,57.90353,-5.03183,0.2,0
49098,57.90344,-5.01267,0,0
49100,57.90433,-5.06283,0.25,0
49102,57.24893,-5.02402,0,0
49106,-23.8675,-46.7056,0,0.0769230769230769
49108,57.32228,-4.82536,0.25,0
49110,57.29212,-4.88215,0,0
49112,57.27093,-4.914,0.2,0
49114,57.26307,-4.99019,0,0
49116,57.25411,-5.02114,0.166666666666667,0.166666666666667
49118,57.27789,-4.94281,0,0
49120,56.66278,-4.40144,0,0
49122,56.6645,-4.33267,0.6,0
49124,56.72297,-4.23761,0,0
49126,56.69269,-4.46775,0.0769230769230769,0
49128,56.6955,-4.41764,0.285714285714286,0
49130,56.65694,-4.37356,0,0
49132,56.64808,-4.37357,0,0
49137,56.66935,-4.34631,0.142857142857143,0.285714285714286
49139,61.69611,55.57417,0.142857142857143,0
49141,61.73139,55.49417,0.909090909090909,0
49143,42.06583,9.13417,0.0869565217391304,0.217391304347826
49145,45.57417,2.92222,1,0
49147,52.2277,-119.349,0,0.142857142857143
49149,44.385,6.00333,0.375,0.5
49154,53.92133,-121.296,0,0.15
49175,38.79895,-2.36032,0.117647058823529,0
49177,38.38903,-2.5095,0,0.0882352941176471
49179,38.0675,-2.6875,0.363636363636364,0
49196,65.6577,-17.2345,0,0.666666666666667
49200,38.2,-2.11667,0,0
49216,-19.0417,46.78333,0.666666666666667,0
49218,39.58577,-4.8943,0,0
49222,43.055,-2.86139,0,0.285714285714286
49225,47.82399,-123.219,0,0
