"Longitude","Latitude","Timeslice_older","Biome_older","Timeslice_younger","Biome_younger","Shifting","Magnitude"
75,31.5445232391357,0.1,6,-0.3,2,"yes",2
78.75,31.5445232391357,0.1,6,-0.1,6,"no",0
78.75,31.5445232391357,0.1,6,-0.2,3,"yes",2
78.75,31.5445232391357,0.1,6,-0.3,2,"yes",2
82.5,31.5445232391357,0.1,6,-0.1,6,"no",0
82.5,31.5445232391357,0.1,6,-0.2,3,"yes",2
82.5,31.5445232391357,0.1,6,-0.3,3,"yes",2
86.25,31.5445232391357,0.1,8,-0.1,6,"yes",1
86.25,31.5445232391357,0.1,8,-0.2,4,"yes",1
86.25,31.5445232391357,0.1,8,-0.3,3,"yes",2
90,31.5445232391357,0.1,8,-0.1,6,"yes",1
90,31.5445232391357,0.1,8,-0.2,4,"yes",1
90,31.5445232391357,0.1,8,-0.3,3,"yes",2
93.75,31.5445232391357,0.1,8,-0.1,6,"yes",1
93.75,31.5445232391357,0.1,8,-0.2,3,"yes",2
93.75,31.5445232391357,0.1,8,-0.3,3,"yes",2
97.5,31.5445232391357,0.1,6,-0.1,6,"no",0
97.5,31.5445232391357,0.1,6,-0.2,3,"yes",2
97.5,31.5445232391357,0.1,6,-0.3,3,"yes",2
101.25,31.5445232391357,0.1,4,-0.1,4,"no",0
101.25,31.5445232391357,0.1,4,-0.2,3,"yes",1
101.25,31.5445232391357,0.1,4,-0.3,2,"yes",2
105,31.5445232391357,0.1,3,-0.1,3,"no",0
105,31.5445232391357,0.1,3,-0.2,3,"no",0
105,31.5445232391357,0.1,3,-0.3,2,"yes",1
108.75,31.5445232391357,0.1,3,-0.1,3,"no",0
108.75,31.5445232391357,0.1,3,-0.2,2,"yes",1
108.75,31.5445232391357,0.1,3,-0.3,2,"yes",1
112.5,31.5445232391357,0.1,3,-0.1,3,"no",0
112.5,31.5445232391357,0.1,3,-0.2,2,"yes",1
112.5,31.5445232391357,0.1,3,-0.3,2,"yes",1
116.25,31.5445232391357,0.1,3,-0.1,2,"yes",1
116.25,31.5445232391357,0.1,3,-0.2,2,"yes",1
116.25,31.5445232391357,0.1,3,-0.3,2,"yes",1
120,31.5445232391357,0.1,2,-0.1,2,"no",0
120,31.5445232391357,0.1,2,-0.2,2,"no",0
120,31.5445232391357,0.1,2,-0.3,2,"no",0
-116.25,31.5445232391357,0.1,6,-0.1,6,"no",0
-116.25,31.5445232391357,0.1,6,-0.2,6,"no",0
-116.25,31.5445232391357,0.1,6,-0.3,6,"no",0
-112.5,31.5445232391357,0.1,6,-0.1,6,"no",0
-112.5,31.5445232391357,0.1,6,-0.2,6,"no",0
-112.5,31.5445232391357,0.1,6,-0.3,6,"no",0
-108.75,31.5445232391357,0.1,6,-0.1,6,"no",0
-108.75,31.5445232391357,0.1,6,-0.2,6,"no",0
-108.75,31.5445232391357,0.1,6,-0.3,6,"no",0
-105,31.5445232391357,0.1,6,-0.1,6,"no",0
-105,31.5445232391357,0.1,6,-0.2,6,"no",0
-105,31.5445232391357,0.1,6,-0.3,6,"no",0
-101.25,31.5445232391357,0.1,6,-0.1,6,"no",0
-101.25,31.5445232391357,0.1,6,-0.2,5,"yes",1
-101.25,31.5445232391357,0.1,6,-0.3,5,"yes",1
-97.5,31.5445232391357,0.1,6,-0.1,5,"yes",1
-97.5,31.5445232391357,0.1,6,-0.2,2,"yes",2
-97.5,31.5445232391357,0.1,6,-0.3,3,"yes",2
-93.75,31.5445232391357,0.1,2,-0.1,2,"no",0
-93.75,31.5445232391357,0.1,2,-0.2,2,"no",0
-93.75,31.5445232391357,0.1,2,-0.3,3,"yes",1
-90,31.5445232391357,0.1,2,-0.1,2,"no",0
-90,31.5445232391357,0.1,2,-0.2,2,"no",0
-90,31.5445232391357,0.1,2,-0.3,2,"no",0
-86.25,31.5445232391357,0.1,6,-0.1,6,"no",0
-86.25,31.5445232391357,0.1,6,-0.2,2,"yes",2
-86.25,31.5445232391357,0.1,6,-0.3,5,"yes",1
-82.5,31.5445232391357,0.1,2,-0.1,2,"no",0
-82.5,31.5445232391357,0.1,2,-0.2,2,"no",0
-82.5,31.5445232391357,0.1,2,-0.3,3,"yes",1
-7.5,31.5445232391357,0.1,7,-0.1,7,"no",0
-7.5,31.5445232391357,0.1,7,-0.2,7,"no",0
-7.5,31.5445232391357,0.1,7,-0.3,7,"no",0
-3.75,31.5445232391357,0.1,7,-0.1,7,"no",0
-3.75,31.5445232391357,0.1,7,-0.2,7,"no",0
-3.75,31.5445232391357,0.1,7,-0.3,7,"no",0
0,27.8334445953369,0.1,7,-0.1,7,"no",0
0,27.8334445953369,0.1,7,-0.2,7,"no",0
0,27.8334445953369,0.1,7,-0.3,7,"no",0
3.75,27.8334445953369,0.1,7,-0.1,7,"no",0
3.75,27.8334445953369,0.1,7,-0.2,7,"no",0
3.75,27.8334445953369,0.1,7,-0.3,7,"no",0
7.5,27.8334445953369,0.1,7,-0.1,7,"no",0
7.5,27.8334445953369,0.1,7,-0.2,7,"no",0
7.5,27.8334445953369,0.1,7,-0.3,7,"no",0
11.25,27.8334445953369,0.1,7,-0.1,7,"no",0
11.25,27.8334445953369,0.1,7,-0.2,7,"no",0
11.25,27.8334445953369,0.1,7,-0.3,7,"no",0
15,27.8334445953369,0.1,7,-0.1,7,"no",0
15,27.8334445953369,0.1,7,-0.2,7,"no",0
15,27.8334445953369,0.1,7,-0.3,7,"no",0
18.75,27.8334445953369,0.1,7,-0.1,7,"no",0
18.75,27.8334445953369,0.1,7,-0.2,7,"no",0
18.75,27.8334445953369,0.1,7,-0.3,7,"no",0
22.5,27.8334445953369,0.1,7,-0.1,7,"no",0
22.5,27.8334445953369,0.1,7,-0.2,7,"no",0
22.5,27.8334445953369,0.1,7,-0.3,7,"no",0
26.25,27.8334445953369,0.1,7,-0.1,7,"no",0
26.25,27.8334445953369,0.1,7,-0.2,7,"no",0
26.25,27.8334445953369,0.1,7,-0.3,7,"no",0
30,27.8334445953369,0.1,7,-0.1,7,"no",0
30,27.8334445953369,0.1,7,-0.2,7,"no",0
30,27.8334445953369,0.1,7,-0.3,7,"no",0
33.75,27.8334445953369,0.1,7,-0.1,7,"no",0
33.75,27.8334445953369,0.1,7,-0.2,7,"no",0
33.75,27.8334445953369,0.1,7,-0.3,6,"yes",1
37.5,27.8334445953369,0.1,7,-0.1,7,"no",0
37.5,27.8334445953369,0.1,7,-0.2,7,"no",0
37.5,27.8334445953369,0.1,7,-0.3,6,"yes",1
41.25,27.8334445953369,0.1,7,-0.1,7,"no",0
41.25,27.8334445953369,0.1,7,-0.2,7,"no",0
41.25,27.8334445953369,0.1,7,-0.3,6,"yes",1
45,27.8334445953369,0.1,7,-0.1,7,"no",0
45,27.8334445953369,0.1,7,-0.2,7,"no",0
45,27.8334445953369,0.1,7,-0.3,6,"yes",1
48.75,27.8334445953369,0.1,7,-0.1,7,"no",0
48.75,27.8334445953369,0.1,7,-0.2,7,"no",0
48.75,27.8334445953369,0.1,7,-0.3,6,"yes",1
56.25,27.8334445953369,0.1,7,-0.1,7,"no",0
56.25,27.8334445953369,0.1,7,-0.2,7,"no",0
56.25,27.8334445953369,0.1,7,-0.3,6,"yes",1
60,27.8334445953369,0.1,7,-0.1,7,"no",0
60,27.8334445953369,0.1,7,-0.2,7,"no",0
60,27.8334445953369,0.1,7,-0.3,6,"yes",1
63.75,27.8334445953369,0.1,7,-0.1,7,"no",0
63.75,27.8334445953369,0.1,7,-0.2,7,"no",0
63.75,27.8334445953369,0.1,7,-0.3,5,"yes",2
67.5,27.8334445953369,0.1,7,-0.1,7,"no",0
67.5,27.8334445953369,0.1,7,-0.2,6,"yes",1
67.5,27.8334445953369,0.1,7,-0.3,3,"yes",3
71.25,27.8334445953369,0.1,7,-0.1,6,"yes",1
71.25,27.8334445953369,0.1,7,-0.2,5,"yes",2
71.25,27.8334445953369,0.1,7,-0.3,3,"yes",3
75,27.8334445953369,0.1,6,-0.1,6,"no",0
75,27.8334445953369,0.1,6,-0.2,2,"yes",2
75,27.8334445953369,0.1,6,-0.3,3,"yes",2
78.75,27.8334445953369,0.1,2,-0.1,2,"no",0
78.75,27.8334445953369,0.1,2,-0.2,2,"no",0
78.75,27.8334445953369,0.1,2,-0.3,2,"no",0
82.5,27.8334445953369,0.1,3,-0.1,3,"no",0
82.5,27.8334445953369,0.1,3,-0.2,2,"yes",1
82.5,27.8334445953369,0.1,3,-0.3,2,"yes",1
86.25,27.8334445953369,0.1,4,-0.1,3,"yes",1
86.25,27.8334445953369,0.1,4,-0.2,3,"yes",1
86.25,27.8334445953369,0.1,4,-0.3,2,"yes",2
90,27.8334445953369,0.1,4,-0.1,3,"yes",1
90,27.8334445953369,0.1,4,-0.2,3,"yes",1
90,27.8334445953369,0.1,4,-0.3,2,"yes",2
93.75,27.8334445953369,0.1,4,-0.1,3,"yes",1
93.75,27.8334445953369,0.1,4,-0.2,3,"yes",1
93.75,27.8334445953369,0.1,4,-0.3,2,"yes",2
97.5,27.8334445953369,0.1,4,-0.1,3,"yes",1
97.5,27.8334445953369,0.1,4,-0.2,3,"yes",1
97.5,27.8334445953369,0.1,4,-0.3,2,"yes",2
101.25,27.8334445953369,0.1,3,-0.1,3,"no",0
101.25,27.8334445953369,0.1,3,-0.2,3,"no",0
101.25,27.8334445953369,0.1,3,-0.3,2,"yes",1
105,27.8334445953369,0.1,3,-0.1,3,"no",0
105,27.8334445953369,0.1,3,-0.2,2,"yes",1
105,27.8334445953369,0.1,3,-0.3,2,"yes",1
108.75,27.8334445953369,0.1,3,-0.1,2,"yes",1
108.75,27.8334445953369,0.1,3,-0.2,2,"yes",1
108.75,27.8334445953369,0.1,3,-0.3,2,"yes",1
112.5,27.8334445953369,0.1,2,-0.1,2,"no",0
112.5,27.8334445953369,0.1,2,-0.2,2,"no",0
112.5,27.8334445953369,0.1,2,-0.3,2,"no",0
116.25,27.8334445953369,0.1,2,-0.1,2,"no",0
116.25,27.8334445953369,0.1,2,-0.2,2,"no",0
116.25,27.8334445953369,0.1,2,-0.3,2,"no",0
120,27.8334445953369,0.1,2,-0.1,2,"no",0
120,27.8334445953369,0.1,2,-0.2,2,"no",0
120,27.8334445953369,0.1,2,-0.3,2,"no",0
-112.5,27.8334445953369,0.1,5,-0.1,5,"no",0
-112.5,27.8334445953369,0.1,5,-0.2,5,"no",0
-112.5,27.8334445953369,0.1,5,-0.3,6,"yes",1
-108.75,27.8334445953369,0.1,6,-0.1,6,"no",0
-108.75,27.8334445953369,0.1,6,-0.2,5,"yes",1
-108.75,27.8334445953369,0.1,6,-0.3,7,"yes",1
-105,27.8334445953369,0.1,6,-0.1,6,"no",0
-105,27.8334445953369,0.1,6,-0.2,6,"no",0
-105,27.8334445953369,0.1,6,-0.3,6,"no",0
-101.25,27.8334445953369,0.1,6,-0.1,2,"yes",2
-101.25,27.8334445953369,0.1,6,-0.2,2,"yes",2
-101.25,27.8334445953369,0.1,6,-0.3,3,"yes",2
-97.5,27.8334445953369,0.1,5,-0.1,2,"yes",2
-97.5,27.8334445953369,0.1,5,-0.2,2,"yes",2
-97.5,27.8334445953369,0.1,5,-0.3,3,"yes",3
-11.25,27.8334445953369,0.1,7,-0.1,7,"no",0
-11.25,27.8334445953369,0.1,7,-0.2,7,"no",0
-11.25,27.8334445953369,0.1,7,-0.3,6,"yes",1
-7.5,27.8334445953369,0.1,7,-0.1,7,"no",0
-7.5,27.8334445953369,0.1,7,-0.2,7,"no",0
-7.5,27.8334445953369,0.1,7,-0.3,6,"yes",1
-3.75,27.8334445953369,0.1,7,-0.1,7,"no",0
-3.75,27.8334445953369,0.1,7,-0.2,7,"no",0
-3.75,27.8334445953369,0.1,7,-0.3,7,"no",0
0,24.1223487854004,0.1,7,-0.1,7,"no",0
0,24.1223487854004,0.1,7,-0.2,7,"no",0
0,24.1223487854004,0.1,7,-0.3,7,"no",0
3.75,24.1223487854004,0.1,7,-0.1,7,"no",0
3.75,24.1223487854004,0.1,7,-0.2,7,"no",0
3.75,24.1223487854004,0.1,7,-0.3,7,"no",0
7.5,24.1223487854004,0.1,7,-0.1,7,"no",0
7.5,24.1223487854004,0.1,7,-0.2,7,"no",0
7.5,24.1223487854004,0.1,7,-0.3,7,"no",0
11.25,24.1223487854004,0.1,7,-0.1,7,"no",0
11.25,24.1223487854004,0.1,7,-0.2,7,"no",0
11.25,24.1223487854004,0.1,7,-0.3,7,"no",0
15,24.1223487854004,0.1,7,-0.1,7,"no",0
15,24.1223487854004,0.1,7,-0.2,7,"no",0
15,24.1223487854004,0.1,7,-0.3,7,"no",0
18.75,24.1223487854004,0.1,7,-0.1,7,"no",0
18.75,24.1223487854004,0.1,7,-0.2,7,"no",0
18.75,24.1223487854004,0.1,7,-0.3,7,"no",0
22.5,24.1223487854004,0.1,7,-0.1,7,"no",0
22.5,24.1223487854004,0.1,7,-0.2,7,"no",0
22.5,24.1223487854004,0.1,7,-0.3,7,"no",0
26.25,24.1223487854004,0.1,7,-0.1,7,"no",0
26.25,24.1223487854004,0.1,7,-0.2,7,"no",0
26.25,24.1223487854004,0.1,7,-0.3,7,"no",0
30,24.1223487854004,0.1,7,-0.1,7,"no",0
30,24.1223487854004,0.1,7,-0.2,7,"no",0
30,24.1223487854004,0.1,7,-0.3,6,"yes",1
33.75,24.1223487854004,0.1,7,-0.1,7,"no",0
33.75,24.1223487854004,0.1,7,-0.2,7,"no",0
33.75,24.1223487854004,0.1,7,-0.3,5,"yes",2
41.25,24.1223487854004,0.1,7,-0.1,7,"no",0
41.25,24.1223487854004,0.1,7,-0.2,6,"yes",1
41.25,24.1223487854004,0.1,7,-0.3,3,"yes",3
45,24.1223487854004,0.1,7,-0.1,7,"no",0
45,24.1223487854004,0.1,7,-0.2,7,"no",0
45,24.1223487854004,0.1,7,-0.3,5,"yes",2
48.75,24.1223487854004,0.1,7,-0.1,7,"no",0
48.75,24.1223487854004,0.1,7,-0.2,7,"no",0
48.75,24.1223487854004,0.1,7,-0.3,5,"yes",2
71.25,24.1223487854004,0.1,1,-0.1,1,"no",0
71.25,24.1223487854004,0.1,1,-0.2,1,"no",0
71.25,24.1223487854004,0.1,1,-0.3,1,"no",0
75,24.1223487854004,0.1,5,-0.1,3,"yes",3
75,24.1223487854004,0.1,5,-0.2,3,"yes",3
75,24.1223487854004,0.1,5,-0.3,1,"yes",1
78.75,24.1223487854004,0.1,5,-0.1,5,"no",0
78.75,24.1223487854004,0.1,5,-0.2,5,"no",0
78.75,24.1223487854004,0.1,5,-0.3,1,"yes",1
82.5,24.1223487854004,0.1,5,-0.1,5,"no",0
82.5,24.1223487854004,0.1,5,-0.2,5,"no",0
82.5,24.1223487854004,0.1,5,-0.3,5,"no",0
86.25,24.1223487854004,0.1,2,-0.1,2,"no",0
86.25,24.1223487854004,0.1,2,-0.2,3,"yes",1
86.25,24.1223487854004,0.1,2,-0.3,3,"yes",1
90,24.1223487854004,0.1,2,-0.1,2,"no",0
90,24.1223487854004,0.1,2,-0.2,3,"yes",1
90,24.1223487854004,0.1,2,-0.3,3,"yes",1
93.75,24.1223487854004,0.1,6,-0.1,5,"yes",1
93.75,24.1223487854004,0.1,6,-0.2,2,"yes",2
93.75,24.1223487854004,0.1,6,-0.3,3,"yes",2
97.5,24.1223487854004,0.1,3,-0.1,2,"yes",1
97.5,24.1223487854004,0.1,3,-0.2,2,"yes",1
97.5,24.1223487854004,0.1,3,-0.3,2,"yes",1
101.25,24.1223487854004,0.1,3,-0.1,2,"yes",1
101.25,24.1223487854004,0.1,3,-0.2,2,"yes",1
101.25,24.1223487854004,0.1,3,-0.3,2,"yes",1
105,24.1223487854004,0.1,2,-0.1,2,"no",0
105,24.1223487854004,0.1,2,-0.2,2,"no",0
105,24.1223487854004,0.1,2,-0.3,2,"no",0
108.75,24.1223487854004,0.1,2,-0.1,2,"no",0
108.75,24.1223487854004,0.1,2,-0.2,2,"no",0
108.75,24.1223487854004,0.1,2,-0.3,2,"no",0
112.5,24.1223487854004,0.1,2,-0.1,2,"no",0
112.5,24.1223487854004,0.1,2,-0.2,2,"no",0
112.5,24.1223487854004,0.1,2,-0.3,2,"no",0
116.25,24.1223487854004,0.1,2,-0.1,2,"no",0
116.25,24.1223487854004,0.1,2,-0.2,2,"no",0
116.25,24.1223487854004,0.1,2,-0.3,3,"yes",1
-105,24.1223487854004,0.1,5,-0.1,5,"no",0
-105,24.1223487854004,0.1,5,-0.2,5,"no",0
-105,24.1223487854004,0.1,5,-0.3,3,"yes",3
-101.25,24.1223487854004,0.1,2,-0.1,2,"no",0
-101.25,24.1223487854004,0.1,2,-0.2,2,"no",0
-101.25,24.1223487854004,0.1,2,-0.3,3,"yes",1
-15,24.1223487854004,0.1,7,-0.1,7,"no",0
-15,24.1223487854004,0.1,7,-0.2,7,"no",0
-15,24.1223487854004,0.1,7,-0.3,6,"yes",1
-11.25,24.1223487854004,0.1,7,-0.1,7,"no",0
-11.25,24.1223487854004,0.1,7,-0.2,7,"no",0
-11.25,24.1223487854004,0.1,7,-0.3,5,"yes",2
-7.5,24.1223487854004,0.1,7,-0.1,7,"no",0
-7.5,24.1223487854004,0.1,7,-0.2,7,"no",0
-7.5,24.1223487854004,0.1,7,-0.3,5,"yes",2
-3.75,24.1223487854004,0.1,7,-0.1,7,"no",0
-3.75,24.1223487854004,0.1,7,-0.2,7,"no",0
-3.75,24.1223487854004,0.1,7,-0.3,6,"yes",1
0,20.4112377166748,0.1,7,-0.1,7,"no",0
0,20.4112377166748,0.1,7,-0.2,7,"no",0
0,20.4112377166748,0.1,7,-0.3,1,"yes",3
3.75,20.4112377166748,0.1,7,-0.1,7,"no",0
3.75,20.4112377166748,0.1,7,-0.2,7,"no",0
3.75,20.4112377166748,0.1,7,-0.3,1,"yes",3
7.5,20.4112377166748,0.1,7,-0.1,7,"no",0
7.5,20.4112377166748,0.1,7,-0.2,7,"no",0
7.5,20.4112377166748,0.1,7,-0.3,5,"yes",2
11.25,20.4112377166748,0.1,7,-0.1,7,"no",0
11.25,20.4112377166748,0.1,7,-0.2,7,"no",0
11.25,20.4112377166748,0.1,7,-0.3,5,"yes",2
15,20.4112377166748,0.1,7,-0.1,7,"no",0
15,20.4112377166748,0.1,7,-0.2,7,"no",0
15,20.4112377166748,0.1,7,-0.3,5,"yes",2
18.75,20.4112377166748,0.1,7,-0.1,7,"no",0
18.75,20.4112377166748,0.1,7,-0.2,7,"no",0
18.75,20.4112377166748,0.1,7,-0.3,5,"yes",2
22.5,20.4112377166748,0.1,7,-0.1,7,"no",0
22.5,20.4112377166748,0.1,7,-0.2,7,"no",0
22.5,20.4112377166748,0.1,7,-0.3,5,"yes",2
26.25,20.4112377166748,0.1,7,-0.1,7,"no",0
26.25,20.4112377166748,0.1,7,-0.2,7,"no",0
26.25,20.4112377166748,0.1,7,-0.3,5,"yes",2
30,20.4112377166748,0.1,7,-0.1,7,"no",0
30,20.4112377166748,0.1,7,-0.2,7,"no",0
30,20.4112377166748,0.1,7,-0.3,1,"yes",3
33.75,20.4112377166748,0.1,7,-0.1,7,"no",0
33.75,20.4112377166748,0.1,7,-0.2,6,"yes",1
33.75,20.4112377166748,0.1,7,-0.3,1,"yes",3
41.25,20.4112377166748,0.1,7,-0.1,7,"no",0
41.25,20.4112377166748,0.1,7,-0.2,5,"yes",2
41.25,20.4112377166748,0.1,7,-0.3,1,"yes",3
45,20.4112377166748,0.1,7,-0.1,7,"no",0
45,20.4112377166748,0.1,7,-0.2,6,"yes",1
45,20.4112377166748,0.1,7,-0.3,3,"yes",3
48.75,20.4112377166748,0.1,7,-0.1,7,"no",0
48.75,20.4112377166748,0.1,7,-0.2,6,"yes",1
48.75,20.4112377166748,0.1,7,-0.3,3,"yes",3
52.5,20.4112377166748,0.1,7,-0.1,7,"no",0
52.5,20.4112377166748,0.1,7,-0.2,6,"yes",1
52.5,20.4112377166748,0.1,7,-0.3,1,"yes",3
56.25,20.4112377166748,0.1,7,-0.1,7,"no",0
56.25,20.4112377166748,0.1,7,-0.2,5,"yes",2
56.25,20.4112377166748,0.1,7,-0.3,1,"yes",3
71.25,20.4112377166748,0.1,1,-0.1,1,"no",0
71.25,20.4112377166748,0.1,1,-0.2,1,"no",0
71.25,20.4112377166748,0.1,1,-0.3,1,"no",0
75,20.4112377166748,0.1,6,-0.1,5,"yes",1
75,20.4112377166748,0.1,6,-0.2,1,"yes",2
75,20.4112377166748,0.1,6,-0.3,1,"yes",2
78.75,20.4112377166748,0.1,6,-0.1,5,"yes",1
78.75,20.4112377166748,0.1,6,-0.2,5,"yes",1
78.75,20.4112377166748,0.1,6,-0.3,1,"yes",2
82.5,20.4112377166748,0.1,6,-0.1,5,"yes",1
82.5,20.4112377166748,0.1,6,-0.2,1,"yes",2
82.5,20.4112377166748,0.1,6,-0.3,1,"yes",2
97.5,20.4112377166748,0.1,6,-0.1,5,"yes",1
97.5,20.4112377166748,0.1,6,-0.2,5,"yes",1
97.5,20.4112377166748,0.1,6,-0.3,1,"yes",2
101.25,20.4112377166748,0.1,6,-0.1,6,"no",0
101.25,20.4112377166748,0.1,6,-0.2,5,"yes",1
101.25,20.4112377166748,0.1,6,-0.3,3,"yes",2
105,20.4112377166748,0.1,2,-0.1,2,"no",0
105,20.4112377166748,0.1,2,-0.2,2,"no",0
105,20.4112377166748,0.1,2,-0.3,3,"yes",1
108.75,20.4112377166748,0.1,2,-0.1,2,"no",0
108.75,20.4112377166748,0.1,2,-0.2,3,"yes",1
108.75,20.4112377166748,0.1,2,-0.3,3,"yes",1
-101.25,20.4112377166748,0.1,6,-0.1,5,"yes",1
-101.25,20.4112377166748,0.1,6,-0.2,3,"yes",2
-101.25,20.4112377166748,0.1,6,-0.3,3,"yes",2
-97.5,20.4112377166748,0.1,5,-0.1,2,"yes",2
-97.5,20.4112377166748,0.1,5,-0.2,2,"yes",2
-97.5,20.4112377166748,0.1,5,-0.3,3,"yes",3
-90,20.4112377166748,0.1,1,-0.1,1,"no",0
-90,20.4112377166748,0.1,1,-0.2,1,"no",0
-90,20.4112377166748,0.1,1,-0.3,1,"no",0
-15,20.4112377166748,0.1,7,-0.1,7,"no",0
-15,20.4112377166748,0.1,7,-0.2,7,"no",0
-15,20.4112377166748,0.1,7,-0.3,5,"yes",2
-11.25,20.4112377166748,0.1,7,-0.1,7,"no",0
-11.25,20.4112377166748,0.1,7,-0.2,7,"no",0
-11.25,20.4112377166748,0.1,7,-0.3,5,"yes",2
-7.5,20.4112377166748,0.1,7,-0.1,7,"no",0
-7.5,20.4112377166748,0.1,7,-0.2,7,"no",0
-7.5,20.4112377166748,0.1,7,-0.3,5,"yes",2
-3.75,20.4112377166748,0.1,7,-0.1,7,"no",0
-3.75,20.4112377166748,0.1,7,-0.2,7,"no",0
-3.75,20.4112377166748,0.1,7,-0.3,1,"yes",3
0,16.7001171112061,0.1,7,-0.1,7,"no",0
0,16.7001171112061,0.1,7,-0.2,5,"yes",2
0,16.7001171112061,0.1,7,-0.3,1,"yes",3
3.75,16.7001171112061,0.1,7,-0.1,7,"no",0
3.75,16.7001171112061,0.1,7,-0.2,1,"yes",3
3.75,16.7001171112061,0.1,7,-0.3,1,"yes",3
7.5,16.7001171112061,0.1,7,-0.1,7,"no",0
7.5,16.7001171112061,0.1,7,-0.2,6,"yes",1
7.5,16.7001171112061,0.1,7,-0.3,3,"yes",3
11.25,16.7001171112061,0.1,7,-0.1,7,"no",0
11.25,16.7001171112061,0.1,7,-0.2,6,"yes",1
11.25,16.7001171112061,0.1,7,-0.3,3,"yes",3
15,16.7001171112061,0.1,7,-0.1,7,"no",0
15,16.7001171112061,0.1,7,-0.2,6,"yes",1
15,16.7001171112061,0.1,7,-0.3,3,"yes",3
18.75,16.7001171112061,0.1,7,-0.1,7,"no",0
18.75,16.7001171112061,0.1,7,-0.2,6,"yes",1
18.75,16.7001171112061,0.1,7,-0.3,3,"yes",3
22.5,16.7001171112061,0.1,7,-0.1,7,"no",0
22.5,16.7001171112061,0.1,7,-0.2,6,"yes",1
22.5,16.7001171112061,0.1,7,-0.3,3,"yes",3
26.25,16.7001171112061,0.1,7,-0.1,7,"no",0
26.25,16.7001171112061,0.1,7,-0.2,6,"yes",1
26.25,16.7001171112061,0.1,7,-0.3,3,"yes",3
30,16.7001171112061,0.1,7,-0.1,7,"no",0
30,16.7001171112061,0.1,7,-0.2,6,"yes",1
30,16.7001171112061,0.1,7,-0.3,3,"yes",3
33.75,16.7001171112061,0.1,7,-0.1,7,"no",0
33.75,16.7001171112061,0.1,7,-0.2,5,"yes",2
33.75,16.7001171112061,0.1,7,-0.3,1,"yes",3
37.5,16.7001171112061,0.1,7,-0.1,7,"no",0
37.5,16.7001171112061,0.1,7,-0.2,5,"yes",2
37.5,16.7001171112061,0.1,7,-0.3,1,"yes",3
45,16.7001171112061,0.1,7,-0.1,7,"no",0
45,16.7001171112061,0.1,7,-0.2,5,"yes",2
45,16.7001171112061,0.1,7,-0.3,3,"yes",3
48.75,16.7001171112061,0.1,7,-0.1,6,"yes",1
48.75,16.7001171112061,0.1,7,-0.2,5,"yes",2
48.75,16.7001171112061,0.1,7,-0.3,3,"yes",3
52.5,16.7001171112061,0.1,7,-0.1,6,"yes",1
52.5,16.7001171112061,0.1,7,-0.2,5,"yes",2
52.5,16.7001171112061,0.1,7,-0.3,5,"yes",2
75,16.7001171112061,0.1,1,-0.1,1,"no",0
75,16.7001171112061,0.1,1,-0.2,1,"no",0
75,16.7001171112061,0.1,1,-0.3,1,"no",0
78.75,16.7001171112061,0.1,6,-0.1,5,"yes",1
78.75,16.7001171112061,0.1,6,-0.2,1,"yes",2
78.75,16.7001171112061,0.1,6,-0.3,1,"yes",2
82.5,16.7001171112061,0.1,1,-0.1,1,"no",0
82.5,16.7001171112061,0.1,1,-0.2,1,"no",0
82.5,16.7001171112061,0.1,1,-0.3,1,"no",0
97.5,16.7001171112061,0.1,1,-0.1,1,"no",0
97.5,16.7001171112061,0.1,1,-0.2,1,"no",0
97.5,16.7001171112061,0.1,1,-0.3,1,"no",0
101.25,16.7001171112061,0.1,3,-0.1,3,"no",0
101.25,16.7001171112061,0.1,3,-0.2,3,"no",0
101.25,16.7001171112061,0.1,3,-0.3,1,"yes",2
105,16.7001171112061,0.1,2,-0.1,3,"yes",1
105,16.7001171112061,0.1,2,-0.2,3,"yes",1
105,16.7001171112061,0.1,2,-0.3,3,"yes",1
-97.5,16.7001171112061,0.1,1,-0.1,1,"no",0
-97.5,16.7001171112061,0.1,1,-0.2,1,"no",0
-97.5,16.7001171112061,0.1,1,-0.3,1,"no",0
-93.75,16.7001171112061,0.1,1,-0.1,1,"no",0
-93.75,16.7001171112061,0.1,1,-0.2,1,"no",0
-93.75,16.7001171112061,0.1,1,-0.3,1,"no",0
-90,16.7001171112061,0.1,1,-0.1,1,"no",0
-90,16.7001171112061,0.1,1,-0.2,1,"no",0
-90,16.7001171112061,0.1,1,-0.3,1,"no",0
-15,16.7001171112061,0.1,7,-0.1,7,"no",0
-15,16.7001171112061,0.1,7,-0.2,5,"yes",2
-15,16.7001171112061,0.1,7,-0.3,1,"yes",3
-11.25,16.7001171112061,0.1,7,-0.1,7,"no",0
-11.25,16.7001171112061,0.1,7,-0.2,5,"yes",2
-11.25,16.7001171112061,0.1,7,-0.3,1,"yes",3
-7.5,16.7001171112061,0.1,7,-0.1,7,"no",0
-7.5,16.7001171112061,0.1,7,-0.2,1,"yes",3
-7.5,16.7001171112061,0.1,7,-0.3,1,"yes",3
-3.75,16.7001171112061,0.1,7,-0.1,7,"no",0
-3.75,16.7001171112061,0.1,7,-0.2,5,"yes",2
-3.75,16.7001171112061,0.1,7,-0.3,1,"yes",3
0,12.9889888763428,0.1,6,-0.1,6,"no",0
0,12.9889888763428,0.1,6,-0.2,1,"yes",2
