"Dataset_ID","Latitude","Longitude","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
100046,39.5,119.17,"Asia",8,8.5,0.5,0.217121720314026
100046,39.5,119.17,"Asia",8.5,9,0.5,0.500744879245758
100046,39.5,119.17,"Asia",9,9.5,0.5,0.182377517223358
100046,39.5,119.17,"Asia",9.5,10,0.5,0.187123224139214
100046,39.5,119.17,"Asia",10,10.5,0.5,0.272305220365524
100046,39.5,119.17,"Asia",10.5,11,0.5,0.196396738290787
100046,39.5,119.17,"Asia",11,11.5,0.5,0.124647244811058
100046,39.5,119.17,"Asia",11.5,12,0.5,0.166472971439362
100047,38.05,117.117,"Asia",1,1.5,0.5,0.255225539207458
100047,38.05,117.117,"Asia",1.5,2,0.5,0.327888309955597
100047,38.05,117.117,"Asia",2,2.5,0.5,0.29401707649231
100047,38.05,117.117,"Asia",2.5,3,0.5,0.397508561611176
100047,38.05,117.117,"Asia",3,3.5,0.5,0.28850919008255
100047,38.05,117.117,"Asia",3.5,4,0.5,0.341036409139633
100047,38.05,117.117,"Asia",4,4.5,0.5,0.246774047613144
100047,38.05,117.117,"Asia",4.5,5,0.5,0.431929588317871
100047,38.05,117.117,"Asia",5,5.5,0.5,0.549080371856689
100047,38.05,117.117,"Asia",5.5,6,0.5,0.203967601060867
100047,38.05,117.117,"Asia",6,6.5,0.5,0.182466089725494
100047,38.05,117.117,"Asia",6.5,7,0.5,0.635385632514954
100047,38.05,117.117,"Asia",7,7.5,0.5,0.597390830516815
100047,38.05,117.117,"Asia",7.5,8,0.5,0.442557811737061
100047,38.05,117.117,"Asia",8,8.5,0.5,0.508831262588501
100047,38.05,117.117,"Asia",8.5,9,0.5,0.423192292451859
100048,38.45,114.917,"Asia",0,0.5,0.5,0.404924213886261
100048,38.45,114.917,"Asia",0.5,1,0.5,0.451068371534348
100048,38.45,114.917,"Asia",1,1.5,0.5,0.34873628616333
100048,38.45,114.917,"Asia",1.5,2,0.5,0.361130893230438
100048,38.45,114.917,"Asia",2,2.5,0.5,0.260096907615662
100050,38.35,117.35,"Asia",1,1.5,0.5,0.358621537685394
100050,38.35,117.35,"Asia",1.5,2,0.5,0.442350775003433
100050,38.35,117.35,"Asia",2,2.5,0.5,0.405899971723557
100050,38.35,117.35,"Asia",2.5,3,0.5,0.283637315034866
100050,38.35,117.35,"Asia",3,3.5,0.5,0.191119119524956
100050,38.35,117.35,"Asia",3.5,4,0.5,0.458674788475037
100050,38.35,117.35,"Asia",4,4.5,0.5,0.272781401872635
100050,38.35,117.35,"Asia",4.5,5,0.5,0.198296770453453
100050,38.35,117.35,"Asia",5,5.5,0.5,0.289285600185394
100050,38.35,117.35,"Asia",5.5,6,0.5,0.338780790567398
100050,38.35,117.35,"Asia",6,6.5,0.5,0.506445229053497
100050,38.35,117.35,"Asia",6.5,7,0.5,0.138485789299011
100050,38.35,117.35,"Asia",8,8.5,0.5,0.654948115348816
100050,38.35,117.35,"Asia",8.5,9,0.5,0.612965822219849
100050,38.35,117.35,"Asia",9,9.5,0.5,0.499649971723557
100050,38.35,117.35,"Asia",10.5,11,0.5,0.217292681336403
100050,38.35,117.35,"Asia",12,12.5,0.5,0.30341911315918
100050,38.35,117.35,"Asia",12.5,13,0.5,0.219689220190048
100050,38.35,117.35,"Asia",13,13.5,0.5,0.304702192544937
100050,38.35,117.35,"Asia",15,15.5,0.5,0.0765253826975822
100050,38.35,117.35,"Asia",17,17.5,0.5,0.169371634721756
100052,40.1,114.4,"Asia",16,16.5,0.5,0.181398540735245
100053,40.117,114.217,"Asia",0,0.5,0.5,0.251535087823868
100054,39.867,118.867,"Asia",2.5,3,0.5,0.213500007987022
100054,39.867,118.867,"Asia",5,5.5,0.5,0.625999987125397
100054,39.867,118.867,"Asia",5.5,6,0.5,0.534485578536987
100054,39.867,118.867,"Asia",6,6.5,0.5,0.350885570049286
100054,39.867,118.867,"Asia",6.5,7,0.5,0.28871551156044
100054,39.867,118.867,"Asia",7,7.5,0.5,0.348421543836594
100054,39.867,118.867,"Asia",7.5,8,0.5,0.557204246520996
100054,39.867,118.867,"Asia",8,8.5,0.5,0.451119989156723
100054,39.867,118.867,"Asia",8.5,9,0.5,0.155845478177071
100054,39.867,118.867,"Asia",9,9.5,0.5,0.20646208524704
100054,39.867,118.867,"Asia",9.5,10,0.5,0.281666219234467
100054,39.867,118.867,"Asia",10,10.5,0.5,0.0563943609595299
100054,39.867,118.867,"Asia",10.5,11,0.5,0.19650861620903
100054,39.867,118.867,"Asia",11,11.5,0.5,0.118400000035763
100054,39.867,118.867,"Asia",11.5,12,0.5,0.219100072979927
100054,39.867,118.867,"Asia",12,12.5,0.5,0.380999982357025
100054,39.867,118.867,"Asia",12.5,13,0.5,0.310726404190063
100055,48.133,134.7,"Asia",0,0.5,0.5,0.440271347761154
100055,48.133,134.7,"Asia",0.5,1,0.5,0.256970912218094
100055,48.133,134.7,"Asia",1,1.5,0.5,0.285602003335953
100055,48.133,134.7,"Asia",1.5,2,0.5,0.352291435003281
100055,48.133,134.7,"Asia",2,2.5,0.5,0.347227782011032
100055,48.133,134.7,"Asia",2.5,3,0.5,0.147886216640472
100055,48.133,134.7,"Asia",3,3.5,0.5,0.186387106776237
100055,48.133,134.7,"Asia",3.5,4,0.5,0.169644132256508
100055,48.133,134.7,"Asia",4,4.5,0.5,0.252242833375931
100055,48.133,134.7,"Asia",4.5,5,0.5,0.219244331121445
100055,48.133,134.7,"Asia",5,5.5,0.5,0.218326359987259
100055,48.133,134.7,"Asia",5.5,6,0.5,0.197922632098198
100056,48.333,134.467,"Asia",1.5,2,0.5,0.222663789987564
100056,48.333,134.467,"Asia",2,2.5,0.5,0.413139045238495
100056,48.333,134.467,"Asia",2.5,3,0.5,0.42519536614418
100056,48.333,134.467,"Asia",3,3.5,0.5,0.353529274463654
100056,48.333,134.467,"Asia",3.5,4,0.5,0.417364686727524
100056,48.333,134.467,"Asia",4,4.5,0.5,0.248193308711052
100056,48.333,134.467,"Asia",4.5,5,0.5,0.302509248256683
100056,48.333,134.467,"Asia",5,5.5,0.5,0.286300450563431
100056,48.333,134.467,"Asia",6.5,7,0.5,0.316010743379593
100056,48.333,134.467,"Asia",7,7.5,0.5,0.238774672150612
100056,48.333,134.467,"Asia",8.5,9,0.5,0.177482798695564
100056,48.333,134.467,"Asia",9,9.5,0.5,0.185988217592239
100056,48.333,134.467,"Asia",9.5,10,0.5,0.287995100021362
100056,48.333,134.467,"Asia",10,10.5,0.5,0.316203206777573
100057,47.533,133.867,"Asia",0,0.5,0.5,0.212309300899506
100057,47.533,133.867,"Asia",0.5,1,0.5,0.206254750490189
100057,47.533,133.867,"Asia",1,1.5,0.5,0.195070654153824
100057,47.533,133.867,"Asia",1.5,2,0.5,0.408612221479416
100057,47.533,133.867,"Asia",2,2.5,0.5,0.186136081814766
100057,47.533,133.867,"Asia",2.5,3,0.5,0.196807160973549
100057,47.533,133.867,"Asia",3,3.5,0.5,0.22122585773468
100057,47.533,133.867,"Asia",3.5,4,0.5,0.168003350496292
100057,47.533,133.867,"Asia",5,5.5,0.5,0.465838313102722
100057,47.533,133.867,"Asia",5.5,6,0.5,0.551983952522278
100057,47.533,133.867,"Asia",6,6.5,0.5,0.527879595756531
100058,47.883,133.667,"Asia",0.5,1,0.5,0.242590233683586
100058,47.883,133.667,"Asia",1,1.5,0.5,0.377324670553207
100058,47.883,133.667,"Asia",1.5,2,0.5,0.303207904100418
100058,47.883,133.667,"Asia",2,2.5,0.5,0.277451574802399
100058,47.883,133.667,"Asia",2.5,3,0.5,0.257855623960495
100058,47.883,133.667,"Asia",3,3.5,0.5,0.202180057764053
100058,47.883,133.667,"Asia",3.5,4,0.5,0.232893154025078
100058,47.883,133.667,"Asia",4,4.5,0.5,0.265633314847946
100058,47.883,133.667,"Asia",4.5,5,0.5,0.263554632663727
100058,47.883,133.667,"Asia",5,5.5,0.5,0.256018757820129
100058,47.883,133.667,"Asia",5.5,6,0.5,0.339125424623489
100058,47.883,133.667,"Asia",6,6.5,0.5,0.238214254379272
100058,47.883,133.667,"Asia",6.5,7,0.5,0.248031124472618
100058,47.883,133.667,"Asia",7,7.5,0.5,0.249085277318954
100058,47.883,133.667,"Asia",7.5,8,0.5,0.257938534021378
100058,47.883,133.667,"Asia",8,8.5,0.5,0.229668915271759
100058,47.883,133.667,"Asia",8.5,9,0.5,0.196994364261627
100058,47.883,133.667,"Asia",9,9.5,0.5,0.226673766970634
100058,47.883,133.667,"Asia",9.5,10,0.5,0.178668946027756
100058,47.883,133.667,"Asia",10,10.5,0.5,0.25987496972084
100058,47.883,133.667,"Asia",10.5,11,0.5,0.319368422031403
100058,47.883,133.667,"Asia",11,11.5,0.5,0.196362599730492
100058,47.883,133.667,"Asia",11.5,12,0.5,0.226107820868492
100058,47.883,133.667,"Asia",12,12.5,0.5,0.248328596353531
100058,47.883,133.667,"Asia",12.5,13,0.5,0.211403921246529
100059,48.35,129.667,"Asia",0.5,1,0.5,0.226668760180473
100059,48.35,129.667,"Asia",1,1.5,0.5,0.272963583469391
100059,48.35,129.667,"Asia",1.5,2,0.5,0.20847786962986
100059,48.35,129.667,"Asia",2,2.5,0.5,0.180524632334709
100059,48.35,129.667,"Asia",2.5,3,0.5,0.359204858541489
100059,48.35,129.667,"Asia",3,3.5,0.5,0.148628428578377
100059,48.35,129.667,"Asia",3.5,4,0.5,0.2100630402565
100059,48.35,129.667,"Asia",4,4.5,0.5,0.134396359324455
100061,52.233,122.8,"Asia",0.5,1,0.5,0.177554368972778
100061,52.233,122.8,"Asia",1,1.5,0.5,0.347471714019775
100061,52.233,122.8,"Asia",1.5,2,0.5,0.491667419672012
100061,52.233,122.8,"Asia",2,2.5,0.5,0.198673084378242
100061,52.233,122.8,"Asia",2.5,3,0.5,0.305205196142197
100063,36.1,114.4,"Asia",3,3.5,0.5,0.107951432466507
100063,36.1,114.4,"Asia",3.5,4,0.5,0.271272867918015
100063,36.1,114.4,"Asia",4,4.5,0.5,0.169183075428009
100063,36.1,114.4,"Asia",4.5,5,0.5,0.425357460975647
100063,36.1,114.4,"Asia",5,5.5,0.5,0.551912605762482
100063,36.1,114.4,"Asia",5.5,6,0.5,0.230509996414185
100063,36.1,114.4,"Asia",6,6.5,0.5,0.442253082990646
100063,36.1,114.4,"Asia",6.5,7,0.5,0.326800018548965
100063,36.1,114.4,"Asia",7,7.5,0.5,0.756099998950958
100064,34.469,113.655,"Asia",1.5,2,0.5,0.321952372789383
100064,34.469,113.655,"Asia",2,2.5,0.5,0.314594209194183
100064,34.469,113.655,"Asia",2.5,3,0.5,0.417302221059799
100064,34.469,113.655,"Asia",13.5,14,0.5,0.294199973344803
100064,34.469,113.655,"Asia",14,14.5,0.5,0.216343313455582
100064,34.469,113.655,"Asia",14.5,15,0.5,0.27325713634491
100064,34.469,113.655,"Asia",15,15.5,0.5,0.247673839330673
100064,34.469,113.655,"Asia",15.5,16,0.5,0.260624498128891
100064,34.469,113.655,"Asia",16,16.5,0.5,0.310699999332428
100064,34.469,113.655,"Asia",16.5,17,0.5,0.137800008058548
100064,34.469,113.655,"Asia",17,17.5,0.5,0.645300030708313
100064,34.469,113.655,"Asia",17.5,18,0.5,0.177699983119965
100064,34.469,113.655,"Asia",18,18.5,0.5,0.745400011539459
100064,34.469,113.655,"Asia",18.5,19,0.5,0.229530960321426
100064,34.469,113.655,"Asia",19,19.5,0.5,0.318272590637207
100064,34.469,113.655,"Asia",19.5,20,0.5,0.233899995684624
100064,34.469,113.655,"Asia",20,20.5,0.5,0.179900005459785
100064,34.469,113.655,"Asia",20.5,21,0.5,0.178326830267906
100065,36.017,114.533,"Asia",0,0.5,0.5,0.208740442991257
100065,36.017,114.533,"Asia",0.5,1,0.5,0.146599993109703
100065,36.017,114.533,"Asia",1,1.5,0.5,0.214105755090714
100065,36.017,114.533,"Asia",1.5,2,0.5,0.26299524307251
100065,36.017,114.533,"Asia",2,2.5,0.5,0.101010136306286
100065,36.017,114.533,"Asia",2.5,3,0.5,0.359535932540894
100065,36.017,114.533,"Asia",3,3.5,0.5,0.448764741420746
100065,36.017,114.533,"Asia",5.5,6,0.5,0.543095171451569
100065,36.017,114.533,"Asia",6,6.5,0.5,0.58140242099762
100065,36.017,114.533,"Asia",6.5,7,0.5,0.398159354925156
100065,36.017,114.533,"Asia",7,7.5,0.5,0.475052922964096
100066,36.161,114.669,"Asia",0.5,1,0.5,0.308269143104553
100066,36.161,114.669,"Asia",1,1.5,0.5,0.424157619476318
100066,36.161,114.669,"Asia",1.5,2,0.5,0.25061371922493
100066,36.161,114.669,"Asia",2,2.5,0.5,0.209882408380508
100066,36.161,114.669,"Asia",2.5,3,0.5,0.765721917152405
100066,36.161,114.669,"Asia",3,3.5,0.5,0.137079417705536
100066,36.161,114.669,"Asia",4.5,5,0.5,0.106189377605915
100066,36.161,114.669,"Asia",5,5.5,0.5,0.0340090878307819
100066,36.161,114.669,"Asia",5.5,6,0.5,0.0343030318617821
100066,36.161,114.669,"Asia",6,6.5,0.5,0.0442903563380241
100066,36.161,114.669,"Asia",6.5,7,0.5,0.266766518354416
100066,36.161,114.669,"Asia",7,7.5,0.5,0.247557371854782
100066,36.161,114.669,"Asia",7.5,8,0.5,0.177884474396706
100066,36.161,114.669,"Asia",8,8.5,0.5,0.257545322179794
100066,36.161,114.669,"Asia",8.5,9,0.5,0.205939993262291
100066,36.161,114.669,"Asia",9,9.5,0.5,0.149126455187798
100066,36.161,114.669,"Asia",9.5,10,0.5,0.186470732092857
100066,36.161,114.669,"Asia",10,10.5,0.5,0.316237509250641
100066,36.161,114.669,"Asia",10.5,11,0.5,0.488837689161301
100066,36.161,114.669,"Asia",11,11.5,0.5,0.176940768957138
100066,36.161,114.669,"Asia",11.5,12,0.5,0.134986504912376
100067,34.912,113.53,"Asia",0.5,1,0.5,0.827400028705597
100067,34.912,113.53,"Asia",1,1.5,0.5,0.25
100067,34.912,113.53,"Asia",1.5,2,0.5,0.833383321762085
100067,34.912,113.53,"Asia",5.5,6,0.5,0.0613000020384789
100067,34.912,113.53,"Asia",6,6.5,0.5,0.0954804420471191
100067,34.912,113.53,"Asia",6.5,7,0.5,0.156113803386688
100067,34.912,113.53,"Asia",7,7.5,0.5,0.076778270304203
100067,34.912,113.53,"Asia",7.5,8,0.5,0.0440044216811657
100068,31.75,110.667,"Asia",0,0.5,0.5,0.320642381906509
100068,31.75,110.667,"Asia",0.5,1,0.5,0.344868987798691
100068,31.75,110.667,"Asia",1,1.5,0.5,0.218243643641472
100068,31.75,110.667,"Asia",1.5,2,0.5,0.220175489783287
100068,31.75,110.667,"Asia",2,2.5,0.5,0.190151572227478
100068,31.75,110.667,"Asia",2.5,3,0.5,0.078117199242115
100068,31.75,110.667,"Asia",3,3.5,0.5,0.202679723501205
100068,31.75,110.667,"Asia",3.5,4,0.5,0.0407231897115707
100068,31.75,110.667,"Asia",4,4.5,0.5,0.126863077282906
100068,31.75,110.667,"Asia",4.5,5,0.5,0.116053842008114
100068,31.75,110.667,"Asia",5,5.5,0.5,0.0861999914050102
100068,31.75,110.667,"Asia",5.5,6,0.5,0.13556607067585
100068,31.75,110.667,"Asia",6,6.5,0.5,0.112562671303749
100068,31.75,110.667,"Asia",6.5,7,0.5,0.0435608550906181
100068,31.75,110.667,"Asia",7,7.5,0.5,0.0806285366415977
100068,31.75,110.667,"Asia",7.5,8,0.5,0.0727784484624863
100068,31.75,110.667,"Asia",9,9.5,0.5,0.0883084684610367
100068,31.75,110.667,"Asia",10.5,11,0.5,0.0984000265598297
100068,31.75,110.667,"Asia",12,12.5,0.5,0.0739181488752365
100068,31.75,110.667,"Asia",13.5,14,0.5,0.0570000000298023
100069,30.133,112.333,"Asia",0,0.5,0.5,0.337532579898834
100069,30.133,112.333,"Asia",0.5,1,0.5,0.252461075782776
100069,30.133,112.333,"Asia",1,1.5,0.5,0.377589583396912
100069,30.133,112.333,"Asia",1.5,2,0.5,0.336444795131683
100069,30.133,112.333,"Asia",2,2.5,0.5,0.224845618009567
100069,30.133,112.333,"Asia",2.5,3,0.5,0.400003224611282
100069,30.133,112.333,"Asia",3,3.5,0.5,0.205188736319542
100069,30.133,112.333,"Asia",3.5,4,0.5,0.0993149131536484
100069,30.133,112.333,"Asia",4,4.5,0.5,0.121862895786762
100069,30.133,112.333,"Asia",4.5,5,0.5,0.134213402867317
100069,30.133,112.333,"Asia",5,5.5,0.5,0.226652517914772
100069,30.133,112.333,"Asia",5.5,6,0.5,0.324243307113647
100069,30.133,112.333,"Asia",6,6.5,0.5,0.479289472103119
100069,30.133,112.333,"Asia",6.5,7,0.5,0.367953777313232
100069,30.133,112.333,"Asia",7,7.5,0.5,0.354068428277969
100069,30.133,112.333,"Asia",7.5,8,0.5,0.17071707546711
100069,30.133,112.333,"Asia",8,8.5,0.5,0.259325921535492
100069,30.133,112.333,"Asia",8.5,9,0.5,0.440755665302277
100070,31.081,112.238,"Asia",1,1.5,0.5,0.211121097207069
100070,31.081,112.238,"Asia",1.5,2,0.5,0.18888396024704
100070,31.081,112.238,"Asia",2,2.5,0.5,0.244633749127388
100070,31.081,112.238,"Asia",2.5,3,0.5,0.190082535147667
100070,31.081,112.238,"Asia",3,3.5,0.5,0.268684864044189
100070,31.081,112.238,"Asia",3.5,4,0.5,0.226947858929634
100070,31.081,112.238,"Asia",4,4.5,0.5,0.203702867031097
100070,31.081,112.238,"Asia",4.5,5,0.5,0.168199986219406
100070,31.081,112.238,"Asia",5,5.5,0.5,0.165099993348122
100070,31.081,112.238,"Asia",5.5,6,0.5,0.255533665418625
100070,31.081,112.238,"Asia",6,6.5,0.5,0.115351259708405
100070,31.081,112.238,"Asia",7.5,8,0.5,0.175516441464424
100070,31.081,112.238,"Asia",8,8.5,0.5,0.142485752701759
100070,31.081,112.238,"Asia",8.5,9,0.5,0.225732281804085
100070,31.081,112.238,"Asia",10,10.5,0.5,0.274830132722855
100071,30.19,113.23,"Asia",1.5,2,0.5,0.506314098834991
100071,30.19,113.23,"Asia",2,2.5,0.5,0.639173209667206
100071,30.19,113.23,"Asia",2.5,3,0.5,0.500329911708832
100071,30.19,113.23,"Asia",3,3.5,0.5,0.497475236654282
100071,30.19,113.23,"Asia",3.5,4,0.5,0.503000020980835
100071,30.19,113.23,"Asia",4,4.5,0.5,0.488566726446152
100071,30.19,113.23,"Asia",4.5,5,0.5,0.49452930688858
100071,30.19,113.23,"Asia",5,5.5,0.5,0.30869260430336
100071,30.19,113.23,"Asia",5.5,6,0.5,0.387241721153259
100071,30.19,113.23,"Asia",6,6.5,0.5,0.255853116512299
100071,30.19,113.23,"Asia",6.5,7,0.5,0.214385747909546
100071,30.19,113.23,"Asia",7,7.5,0.5,0.240709990262985
100071,30.19,113.23,"Asia",7.5,8,0.5,0.254947602748871
100071,30.19,113.23,"Asia",8,8.5,0.5,0.718828141689301
100071,30.19,113.23,"Asia",8.5,9,0.5,0.695357024669647
100072,29.996,115.807,"Asia",0,0.5,0.5,0.358776479959488
100072,29.996,115.807,"Asia",0.5,1,0.5,0.247124701738358
100072,29.996,115.807,"Asia",1,1.5,0.5,0.268165528774261
100073,29.817,112.883,"Asia",1.5,2,0.5,0.46159702539444
100073,29.817,112.883,"Asia",2,2.5,0.5,0.303236752748489
100073,29.817,112.883,"Asia",2.5,3,0.5,0.332466244697571
100073,29.817,112.883,"Asia",3,3.5,0.5,0.364866644144058
100073,29.817,112.883,"Asia",3.5,4,0.5,0.48783552646637
100073,29.817,112.883,"Asia",4,4.5,0.5,0.585752665996552
100073,29.817,112.883,"Asia",4.5,5,0.5,0.31889620423317
100074,41.333,114.367,"Asia",10.5,11,0.5,0.75760817527771
100074,41.333,114.367,"Asia",11,11.5,0.5,0.803803861141205
100074,41.333,114.367,"Asia",11.5,12,0.5,0.313419193029404
100075,39.317,109.267,"Asia",5.5,6,0.5,0.278499990701675
100075,39.317,109.267,"Asia",6,6.5,0.5,0.225301817059517
100075,39.317,109.267,"Asia",6.5,7,0.5,0.155828312039375
100075,39.317,109.267,"Asia",7,7.5,0.5,0.0237052496522665
100075,39.317,109.267,"Asia",7.5,8,0.5,0.0684931501746178
100075,39.317,109.267,"Asia",8,8.5,0.5,0.0527763739228249
100075,39.317,109.267,"Asia",8.5,9,0.5,0.20204496383667
100075,39.317,109.267,"Asia",9,9.5,0.5,0.102472938597202
100075,39.317,109.267,"Asia",9.5,10,0.5,0.0609723925590515
100075,39.317,109.267,"Asia",10,10.5,0.5,0.192874133586884
100075,39.317,109.267,"Asia",10.5,11,0.5,0.251125127077103
100077,42.95,122.35,"Asia",0,0.5,0.5,0.222199946641922
100077,42.95,122.35,"Asia",0.5,1,0.5,0.291139245033264
100077,42.95,122.35,"Asia",1,1.5,0.5,0.254336267709732
100077,42.95,122.35,"Asia",1.5,2,0.5,0.116599999368191
100077,42.95,122.35,"Asia",2,2.5,0.5,0.0249292775988579
100077,42.95,122.35,"Asia",2.5,3,0.5,0.0959329158067703
100077,42.95,122.35,"Asia",3,3.5,0.5,0.0686252564191818
100077,42.95,122.35,"Asia",3.5,4,0.5,0.10982121527195
100077,42.95,122.35,"Asia",4,4.5,0.5,0.0974000096321106
100077,42.95,122.35,"Asia",4.5,5,0.5,0.158257558941841
100077,42.95,122.35,"Asia",5,5.5,0.5,0.183718383312225
100077,42.95,122.35,"Asia",5.5,6,0.5,0.138913869857788
100078,42.283,118.967,"Asia",1.5,2,0.5,0.0952095091342926
100078,42.283,118.967,"Asia",2,2.5,0.5,0.129919990897179
100078,42.283,118.967,"Asia",2.5,3,0.5,0.0757135525345802
100078,42.283,118.967,"Asia",3,3.5,0.5,0.243193820118904
100078,42.283,118.967,"Asia",4.5,5,0.5,0.309650510549545
100078,42.283,118.967,"Asia",5,5.5,0.5,0.415150493383408
100078,42.283,118.967,"Asia",6.5,7,0.5,0.357799977064133
100078,42.283,118.967,"Asia",7,7.5,0.5,0.230108708143234
100078,42.283,118.967,"Asia",8.5,9,0.5,0.122800014913082
100079,40.583,112.667,"Asia",0,0.5,0.5,0.342882364988327
100079,40.583,112.667,"Asia",0.5,1,0.5,0.177690401673317
100079,40.583,112.667,"Asia",1,1.5,0.5,0.174300000071526
100079,40.583,112.667,"Asia",1.5,2,0.5,0.22217757999897
100079,40.583,112.667,"Asia",2,2.5,0.5,0.135236471891403
100079,40.583,112.667,"Asia",2.5,3,0.5,0.23383030295372
100079,40.583,112.667,"Asia",3,3.5,0.5,0.179680049419403
100079,40.583,112.667,"Asia",3.5,4,0.5,0.109026037156582
100079,40.583,112.667,"Asia",4,4.5,0.5,0.086968220770359
100079,40.583,112.667,"Asia",4.5,5,0.5,0.260573953390121
100079,40.583,112.667,"Asia",5,5.5,0.5,0.276972323656082
100079,40.583,112.667,"Asia",5.5,6,0.5,0.258785635232925
100079,40.583,112.667,"Asia",6,6.5,0.5,0.34075927734375
100079,40.583,112.667,"Asia",6.5,7,0.5,0.226400136947632
100079,40.583,112.667,"Asia",7,7.5,0.5,0.11125498265028
100079,40.583,112.667,"Asia",7.5,8,0.5,0.354399979114532
100079,40.583,112.667,"Asia",8,8.5,0.5,0.431100010871887
100079,40.583,112.667,"Asia",8.5,9,0.5,0.288266956806183
100079,40.583,112.667,"Asia",9,9.5,0.5,0.248161435127258
100079,40.583,112.667,"Asia",9.5,10,0.5,0.137866899371147
100079,40.583,112.667,"Asia",10,10.5,0.5,0.125037491321564
100079,40.583,112.667,"Asia",10.5,11,0.5,0.0894986838102341
100079,40.583,112.667,"Asia",11,11.5,0.5,0.242955148220062
100080,40.583,112.667,"Asia",1,1.5,0.5,0.617001831531525
100080,40.583,112.667,"Asia",1.5,2,0.5,0.268545389175415
100080,40.583,112.667,"Asia",2,2.5,0.5,0.125799983739853
100080,40.583,112.667,"Asia",2.5,3,0.5,0.254700005054474
100080,40.583,112.667,"Asia",3,3.5,0.5,0.207063347101212
100080,40.583,112.667,"Asia",3.5,4,0.5,0.283439785242081
100080,40.583,112.667,"Asia",4,4.5,0.5,0.10446834564209
100080,40.583,112.667,"Asia",4.5,5,0.5,0.275119304656982
100082,41.3,112.35,"Asia",2.5,3,0.5,0.337874531745911
100082,41.3,112.35,"Asia",3,3.5,0.5,0.240493461489677
100082,41.3,112.35,"Asia",3.5,4,0.5,0.164281517267227
100082,41.3,112.35,"Asia",4,4.5,0.5,0.147914797067642
100082,41.3,112.35,"Asia",4.5,5,0.5,0.182844638824463
100082,41.3,112.35,"Asia",5,5.5,0.5,0.3674536049366
100082,41.3,112.35,"Asia",5.5,6,0.5,0.32240355014801
100082,41.3,112.35,"Asia",6,6.5,0.5,0.373628109693527
100082,41.3,112.35,"Asia",6.5,7,0.5,0.166000008583069
100082,41.3,112.35,"Asia",7,7.5,0.5,0.227529063820839
100082,41.3,112.35,"Asia",7.5,8,0.5,0.205774754285812
100082,41.3,112.35,"Asia",8,8.5,0.5,0.153599992394447
100082,41.3,112.35,"Asia",8.5,9,0.5,0.305200010538101
100082,41.3,112.35,"Asia",9,9.5,0.5,0.187199980020523
100082,41.3,112.35,"Asia",9.5,10,0.5,0.227699995040894
100082,41.3,112.35,"Asia",11,11.5,0.5,0.206469148397446
100082,41.3,112.35,"Asia",11.5,12,0.5,0.287159502506256
100083,42.954,115.367,"Asia",0.5,1,0.5,0.523330867290497
100083,42.954,115.367,"Asia",1,1.5,0.5,0.358800023794174
