"Biome","Timeslice","Site_number","BIO1","BIO4","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
"TUND",2,119,-4.01514271150032,897.75517240887,5.96234544118245,-12.3269201914469,7.44476731618245,-16.871623357137,651.678674697876,94.9084548950195,18.8372745513916,41.9297455379633,251.215919494629,65.3667907714844,202.246246337891,79.8214435577393
"TUND",2.5,117,-3.78028947114943,895.991702355944,5.51364552974703,-12.1764583587647,7.6527140935262,-16.280777613322,647.614595413208,95.5907974243164,18.6531352996826,40.9446139304862,246.088401794434,63.9644069671631,191.316295623779,78.0966911315918
"TUND",3,121,-3.31413092215855,897.031087449616,5.98574225107829,-10.6949418385823,7.69477764765422,-15.844030380249,659.371059417725,96.3481063842773,19.6471710205078,41.4196897544302,259.243713378906,68.5274677276611,190.969512939453,77.9416103363036
"TUND",3.5,125,-3.81248170137404,926.179504494971,5.68642587463062,-14.5407772064209,7.76384894053142,-16.7812455495198,640.928564071655,88.8084182739258,16.5603523254395,46.5119483370509,249.437683105469,61.9669666290283,202.290397644043,72.0504188537598
"TUND",4,115,-3.97004397710164,919.181044483312,5.84564622243246,-11.4714058240255,8.08343919118246,-16.2446956634522,643.080278396606,89.0420227050781,17.1694526672363,47.3891930467455,252.252807617188,64.1595077514649,205.510795593262,79.0522365570068
"TUND",4.5,120,-4.08810249964396,908.698768279091,5.86612343788147,-14.3153235912323,7.86359572410584,-16.3339595794678,635.002239227295,92.5815505981445,17.8582592010498,47.2584522972176,249.250839233398,65.556604385376,202.666759490967,74.5851860046387
"TUND",5,112,-3.74148134390513,903.329450157027,5.92923386891683,-11.5046444733937,8.20269179344177,-16.4993597666423,683.642055511474,112.440650939941,21.0926084518433,47.5498617709308,252.172721862793,68.8089818954467,227.93514251709,85.1195459365846
"TUND",5.5,118,-3.77572212616603,947.920680813427,5.79775396982829,-11.8708656628927,8.38397645950317,-16.9319311777751,661.664198875427,98.8289871215821,19.2763290405274,48.2022622267533,257.814865112305,68.4043693542481,212.504653930664,77.0856246948243
"TUND",6,118,-4.30376004179319,961.931654597247,5.97859100500743,-14.8044491608937,8.24302577972413,-17.4500789642334,649.202296257019,96.5383834838867,18.4028673171997,48.9707895802399,249.164306640625,64.6697006225586,209.170721054077,75.5600128173828
"TUND",6.5,112,-4.3302633066972,986.427347692914,6.14531866709391,-16.2265173594157,8.35495408376059,-17.6951783498128,626.527084350586,88.0400161743164,19.3719387054444,47.5920665012144,245.68766784668,64.9751434326172,217.365482330322,79.7767839431763
"TUND",7,116,-4.55750168083856,986.844516820929,6.28980922698975,-14.152664899826,8.69526592890422,-17.7857824961344,675.513784408569,97.8985214233398,19.1649227142334,44.9553565602142,241.521286010742,66.0671329498291,218.200422286988,74.1776962280273
"TUND",7.5,106,-4.63815452282627,1009.00597258057,6.3424011071523,-16.4491329193115,8.21756402651468,-17.8438777923584,680.934961318969,110.369674682617,17.3927736282349,50.5317130034136,273.479164123535,64.7587013244629,236.760879516602,67.3719997406006
"TUND",8,105,-4.85818059432009,1040.61616645185,6.46509202321371,-13.8078773816427,8.37720155715943,-18.1890570322672,640.700319290162,96.042610168457,19.4819030761719,47.5287553399022,251.571029663086,63.8335514068603,225.777183532715,77.1318054199218
"TUND",8.5,105,-4.77415298670531,1077.08905193479,6.56297226746879,-18.1416683197022,8.46898825963339,-18.9289150238037,675.336091995239,93.7302474975586,19.1112804412842,52.7698936435844,258.076137542725,62.5820026397705,215.977439880371,79.4263420104981
"TUND",9,105,-5.25453006227811,1090.92588922942,6.64269415537516,-14.5033473968506,9.0118350982666,-19.0492102305094,675.833347320556,99.5063095092773,18.3414764404297,56.4360149485218,274.704330444336,59.1925849914552,237.231422424316,66.2096862792968
"TUND",9.5,101,-4.76065527399382,1118.24231813113,6.2641134262085,-17.0353349049886,8.80840492248535,-19.159683863322,667.968517303467,96.6967086791992,17.4444637298584,59.1453139297623,265.367698669433,60.6353015899659,226.097869873047,64.6116371154784
"TUND",10,94,-5.67517299453417,1168.16655847557,6.77254663904509,-17.5008805592855,9.19110528628032,-20.0916703542073,605.915161132813,89.9882736206055,16.1593189239502,59.0804414386786,239.122608184815,57.9540586471558,215.948081970215,64.2232151031495
"TUND",10.5,80,-5.81736579537391,1173.83932913184,7.12996836503348,-17.9346218109131,9.20873427391053,-20.7595017751058,693.030174255372,113.499988555909,13.5693073272705,68.2607118373671,303.134784698486,45.6131653785705,212.260414123535,55.750364780426
"TUND",11,67,-5.40779700875283,1145.20020237908,6.02804982662201,-12.7119299570719,9.52133623758952,-19.2726497650147,668.8916015625,112.883445739746,16.9426021575928,64.1179040406011,286.990066528321,52.7718601226806,217.535858154297,60.3357791900635
"TUND",11.5,58,-7.43276043826092,1269.74188901547,6.67661445836226,-19.2757447560628,8.60418113072713,-22.2217413584391,538.127626895905,101.965850830078,8.15769290924072,76.532445308809,254.926681518555,38.1549224853515,229.491775512695,43.3781781196594
"TUND",12,52,-8.47016855329274,1244.18000382868,5.348850607872,-19.0564810434977,7.91134039560954,-23.6215979258219,507.415546417236,100.866188049316,8.99103021621704,77.8404375992095,256.57914352417,35.2024230957031,212.740509033203,46.3076210021974
"TUND",12.5,38,-10.8891253421704,1439.11452107309,6.49860032399496,-24.1683483123779,7.8163086573283,-26.9998175303141,481.281097888947,98.9649391174316,8.20515727996826,83.4116900021957,235.105955123901,30.1797432899475,203.262792587281,33.0362987518311
"TUND",13,39,-6.7235102156798,1286.71045821919,7.84682639439902,-21.2631638844808,8.65086285273236,-22.3725134531657,600.553425312042,106.880790710449,8.26974964141846,77.3027052750115,303.846435546874,33.5645656585694,225.939418792725,40.7289695739747
"TUND",13.5,35,-8.0582689270377,1304.63050044313,7.90458583831788,-21.1031042734782,8.82711187998455,-23.2564856211344,588.340566635132,115.74732208252,10.2662601470947,73.711599642105,307.368850708008,36.0690221786499,243.426452636719,49.0040092468261
"TUND",14,32,-7.19146041075388,1274.11666346711,7.10997931162516,-19.6165523529053,8.3144063949585,-22.3768520355225,584.345832824707,120.57738494873,9.41415452957155,76.4416986713805,298.929069519043,33.9053344726562,254.619602203369,44.4394807815551
"TUND",14.5,24,-11.6483137359222,1399.03880964081,6.51752122243245,-25.6746174494426,7.81081549326578,-29.1010195414225,491.754493713379,96.6029701232908,7.83572101593018,74.2888943993402,247.032085418701,29.1825926303863,207.619891166687,34.7116098403932
"TUND",15,26,-13.0996966361999,1430.34778359102,7.01608689626059,-26.0716816584269,7.41484991709393,-30.9520066579183,486.488796949387,93.0210075378418,11.1828641891479,75.6200692871172,238.776941299438,35.9454603195189,225.578413009644,40.0439486503601
"TUND",15.5,24,-13.6959223747253,1416.11762360253,6.16168626149496,-26.5410979588827,6.56012368202209,-31.1337184906006,446.992886543274,89.9358901977539,11.0276474952698,77.5428432288227,227.192445755004,35.5495257377625,203.667740821838,35.5839486122131
"TUND",16,22,-9.57026111086209,1311.54792736141,5.43588670094808,-21.990509668986,5.94890753428141,-25.54692141215,455.512787818909,78.8127746582031,9.34450125694275,82.1538517504036,203.968282699585,29.7330532073975,203.968282699585,33.5324859619141
"TUND",16.5,13,-13.9895118077596,1513.52910820199,6.35903326670329,-29.0949211120605,6.72101243336996,-31.6141834259033,448.845963478088,90.7493743896484,12.7888498306274,77.7945298869432,248.394744873047,45.9728813171386,230.784317016602,45.4376592636107
"TUND",17,20,-15.9225996335348,1603.24621150033,4.98592535654704,-31.4653743108113,5.44230556488037,-34.0697704950968,417.326277256012,70.4616317749023,9.33596229553221,74.3687783593444,186.753730773925,28.5850286483765,186.753730773925,31.3828144073486
"TUND",17.5,17,-14.1844058036804,1495.94442669254,5.013258934021,-29.0280564626058,5.013258934021,-31.4798030853271,436.621884346008,91.098991394043,8.28896713256836,82.4177884590543,210.266292572021,34.1491317749023,210.266292572021,34.1491317749023
"TUND",18,14,-12.3762107491493,1448.71562786875,4.49145917097728,-26.0161320368449,5.07642008860906,-30.2262179056804,406.080068588256,72.6770401000977,9.76758193969727,72.5450098848797,178.757778167724,32.3129816055298,178.757778167724,33.1072220802307
"TUND",18.5,12,-14.328104197979,1484.26286521962,5.15690511465072,-28.6657619476318,5.15690511465072,-31.0158392588298,402.311131954193,79.8349151611328,8.66814732551575,78.5795854653629,203.946460723876,29.9280807971954,192.740621566772,34.4475860595703
"TUND",19,14,-19.3720348775387,1728.67618250337,3.44750370581945,-37.0450512568156,3.54906608661016,-38.8368759155274,348.358367919922,70.8411979675293,8.64145374298096,77.2784547984434,179.986825942994,27.1485166549683,169.433986663819,32.1752948760987
"TUND",19.5,16,-11.8732117215792,1293.41540794784,3.53582149744034,-22.6740347544352,4.51922007401784,-27.3439744313558,391.936985015869,72.1757621765136,8.27812099456787,75.4689288336636,190.480792999267,31.9234414100648,161.544960021972,35.2778763771058
"TUND",20,13,-18.1396000583966,1574.43678734732,2.66435130437215,-33.4145018259684,3.07906492551168,-36.0346959431966,357.428893089294,66.5153656005859,8.84511089324951,72.6618398422525,172.777118682861,28.6720247268677,156.196269989014,36.1005821228028
"TUND",20.5,14,-16.1763481199741,1481.23125285142,2.65901072820027,-30.2509422302246,2.9226826429367,-32.4938370386759,389.579384326934,68.8179893493652,6.89540004730225,77.6807963749163,186.579021453857,25.520586013794,152.802364349365,33.1773285865783
"TUND",21,10,-17.7591876089573,1549.53506836993,2.499902288119,-33.6994314193726,3.159081975619,-35.0360479354858,313.787730216981,59.651294708252,6.27258563041687,76.0627348347612,154.827001571656,23.4492565393448,126.021127700805,30.2186858654023
