"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice_younger","Timeslice_older","Timeslice_span","EMD"
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",1.5,2,0.5,0.154651865363121
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",2,2.5,0.5,0.119502849876881
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",3.5,4,0.5,0.450119763612747
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",4,4.5,0.5,0.476981580257416
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",4.5,5,0.5,0.141580671072006
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",5,5.5,0.5,0.125968307256699
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",5.5,6,0.5,0.132511720061302
1659,"Long Lake (CA:Nunavut)",62.6,-101.24,259,"North America",6,6.5,0.5,0.0784067809581757
1661,"Longswamp",40.49095,-75.6697,192,"North America",0,0.5,0.5,0.535888254642487
1661,"Longswamp",40.49095,-75.6697,192,"North America",0.5,1,0.5,0.296404361724854
1661,"Longswamp",40.49095,-75.6697,192,"North America",11,11.5,0.5,0.261343449354172
1661,"Longswamp",40.49095,-75.6697,192,"North America",11.5,12,0.5,0.140845075249672
1661,"Longswamp",40.49095,-75.6697,192,"North America",12,12.5,0.5,0.127161547541618
1661,"Longswamp",40.49095,-75.6697,192,"North America",12.5,13,0.5,0.164703145623207
1661,"Longswamp",40.49095,-75.6697,192,"North America",13,13.5,0.5,0.3139269053936
1661,"Longswamp",40.49095,-75.6697,192,"North America",13.5,14,0.5,0.292204916477203
1661,"Longswamp",40.49095,-75.6697,192,"North America",14,14.5,0.5,0.466510832309723
1661,"Longswamp",40.49095,-75.6697,192,"North America",14.5,15,0.5,0.199474006891251
1663,"Loon Pond",45.04,-68.2,110,"North America",0,0.5,0.5,0.22659669816494
1663,"Loon Pond",45.04,-68.2,110,"North America",0.5,1,0.5,0.29999777674675
1663,"Loon Pond",45.04,-68.2,110,"North America",1,1.5,0.5,0.308729290962219
1663,"Loon Pond",45.04,-68.2,110,"North America",1.5,2,0.5,0.203804329037666
1663,"Loon Pond",45.04,-68.2,110,"North America",4,4.5,0.5,0.146720051765442
1663,"Loon Pond",45.04,-68.2,110,"North America",4.5,5,0.5,0.12958337366581
1663,"Loon Pond",45.04,-68.2,110,"North America",5,5.5,0.5,0.265962332487106
1663,"Loon Pond",45.04,-68.2,110,"North America",5.5,6,0.5,0.0725436955690384
1663,"Loon Pond",45.04,-68.2,110,"North America",6,6.5,0.5,0.09345792979002
1663,"Loon Pond",45.04,-68.2,110,"North America",6.5,7,0.5,0.260509818792343
1663,"Loon Pond",45.04,-68.2,110,"North America",7,7.5,0.5,0.248113736510277
1663,"Loon Pond",45.04,-68.2,110,"North America",7.5,8,0.5,0.146945729851723
1663,"Loon Pond",45.04,-68.2,110,"North America",8,8.5,0.5,0.356046408414841
1663,"Loon Pond",45.04,-68.2,110,"North America",8.5,9,0.5,0.280077069997787
1663,"Loon Pond",45.04,-68.2,110,"North America",9,9.5,0.5,0.0699708461761475
1663,"Loon Pond",45.04,-68.2,110,"North America",9.5,10,0.5,0.134341925382614
1663,"Loon Pond",45.04,-68.2,110,"North America",10,10.5,0.5,0.12689745426178
1663,"Loon Pond",45.04,-68.2,110,"North America",10.5,11,0.5,0.122478544712067
1663,"Loon Pond",45.04,-68.2,110,"North America",11,11.5,0.5,0.217886686325073
1663,"Loon Pond",45.04,-68.2,110,"North America",11.5,12,0.5,0.318274825811386
1663,"Loon Pond",45.04,-68.2,110,"North America",12,12.5,0.5,0.365202397108078
1663,"Loon Pond",45.04,-68.2,110,"North America",12.5,13,0.5,0.429613918066025
1663,"Loon Pond",45.04,-68.2,110,"North America",13,13.5,0.5,0.520039260387421
1663,"Loon Pond",45.04,-68.2,110,"North America",13.5,14,0.5,0.604099214076996
1663,"Loon Pond",45.04,-68.2,110,"North America",14,14.5,0.5,0.401065737009048
1666,"Lost Lake",47.63516,-110.484,1019,"North America",0,0.5,0.5,0.331981986761093
1666,"Lost Lake",47.63516,-110.484,1019,"North America",0.5,1,0.5,0.115661069750786
1666,"Lost Lake",47.63516,-110.484,1019,"North America",1,1.5,0.5,0.258157253265381
1666,"Lost Lake",47.63516,-110.484,1019,"North America",1.5,2,0.5,0.168677866458893
1666,"Lost Lake",47.63516,-110.484,1019,"North America",2,2.5,0.5,0.152859106659889
1666,"Lost Lake",47.63516,-110.484,1019,"North America",2.5,3,0.5,0.204111590981483
1666,"Lost Lake",47.63516,-110.484,1019,"North America",3,3.5,0.5,0.2661152780056
1666,"Lost Lake",47.63516,-110.484,1019,"North America",3.5,4,0.5,0.31156462430954
1666,"Lost Lake",47.63516,-110.484,1019,"North America",4,4.5,0.5,0.28363636136055
1666,"Lost Lake",47.63516,-110.484,1019,"North America",4.5,5,0.5,0.20996505022049
1666,"Lost Lake",47.63516,-110.484,1019,"North America",5,5.5,0.5,0.126507386565208
1666,"Lost Lake",47.63516,-110.484,1019,"North America",5.5,6,0.5,0.295724481344223
1666,"Lost Lake",47.63516,-110.484,1019,"North America",6,6.5,0.5,0.281335711479187
1666,"Lost Lake",47.63516,-110.484,1019,"North America",6.5,7,0.5,0.185387000441551
1666,"Lost Lake",47.63516,-110.484,1019,"North America",7,7.5,0.5,0.23371210694313
1666,"Lost Lake",47.63516,-110.484,1019,"North America",7.5,8,0.5,0.120825588703156
1666,"Lost Lake",47.63516,-110.484,1019,"North America",8,8.5,0.5,0.19104015827179
1666,"Lost Lake",47.63516,-110.484,1019,"North America",8.5,9,0.5,0.168769851326942
1666,"Lost Lake",47.63516,-110.484,1019,"North America",9,9.5,0.5,0.336065590381622
1666,"Lost Lake",47.63516,-110.484,1019,"North America",9.5,10,0.5,0.184024438261986
1666,"Lost Lake",47.63516,-110.484,1019,"North America",10,10.5,0.5,0.149732634425163
1667,"Lost P.",44.25,-71.25,635,"North America",0,0.5,0.5,0.208066925406456
1667,"Lost P.",44.25,-71.25,635,"North America",0.5,1,0.5,0.153518408536911
1667,"Lost P.",44.25,-71.25,635,"North America",1,1.5,0.5,0.081636056303978
1667,"Lost P.",44.25,-71.25,635,"North America",1.5,2,0.5,0.115759670734406
1667,"Lost P.",44.25,-71.25,635,"North America",2,2.5,0.5,0.147080451250076
1667,"Lost P.",44.25,-71.25,635,"North America",3.5,4,0.5,0.105753473937511
1667,"Lost P.",44.25,-71.25,635,"North America",4,4.5,0.5,0.099451519548893
1667,"Lost P.",44.25,-71.25,635,"North America",4.5,5,0.5,0.136031121015549
1667,"Lost P.",44.25,-71.25,635,"North America",5,5.5,0.5,0.101162225008011
1667,"Lost P.",44.25,-71.25,635,"North America",5.5,6,0.5,0.248709410429001
1667,"Lost P.",44.25,-71.25,635,"North America",7,7.5,0.5,0.106077469885349
1667,"Lost P.",44.25,-71.25,635,"North America",8.5,9,0.5,0.16738298535347
1667,"Lost P.",44.25,-71.25,635,"North America",9,9.5,0.5,0.152999997138977
1667,"Lost P.",44.25,-71.25,635,"North America",9.5,10,0.5,0.135577693581581
1667,"Lost P.",44.25,-71.25,635,"North America",11,11.5,0.5,0.185476645827293
1667,"Lost P.",44.25,-71.25,635,"North America",11.5,12,0.5,0.108880251646042
1667,"Lost P.",44.25,-71.25,635,"North America",12,12.5,0.5,0.296278595924377
1667,"Lost P.",44.25,-71.25,635,"North America",12.5,13,0.5,0.351720333099365
1667,"Lost P.",44.25,-71.25,635,"North America",13,13.5,0.5,0.273812353610992
1667,"Lost P.",44.25,-71.25,635,"North America",13.5,14,0.5,0.272716641426086
1667,"Lost P.",44.25,-71.25,635,"North America",15,15.5,0.5,0.291984260082245
1670,"Louise Pond",52.94643,-131.764,650,"North America",0,0.5,0.5,0.0920592993497849
1670,"Louise Pond",52.94643,-131.764,650,"North America",0.5,1,0.5,0.0764903798699379
1670,"Louise Pond",52.94643,-131.764,650,"North America",1,1.5,0.5,0.11511717736721
1670,"Louise Pond",52.94643,-131.764,650,"North America",1.5,2,0.5,0.103886194527149
1670,"Louise Pond",52.94643,-131.764,650,"North America",2,2.5,0.5,0.108252570033073
1670,"Louise Pond",52.94643,-131.764,650,"North America",2.5,3,0.5,0.142799109220505
1670,"Louise Pond",52.94643,-131.764,650,"North America",3,3.5,0.5,0.0758027210831642
1670,"Louise Pond",52.94643,-131.764,650,"North America",3.5,4,0.5,0.180443406105042
1670,"Louise Pond",52.94643,-131.764,650,"North America",4,4.5,0.5,0.0427451282739639
1670,"Louise Pond",52.94643,-131.764,650,"North America",4.5,5,0.5,0.0147945443168283
1670,"Louise Pond",52.94643,-131.764,650,"North America",5,5.5,0.5,0.0969552099704742
1670,"Louise Pond",52.94643,-131.764,650,"North America",5.5,6,0.5,0.0480107329785824
1670,"Louise Pond",52.94643,-131.764,650,"North America",6,6.5,0.5,0.10307203233242
1670,"Louise Pond",52.94643,-131.764,650,"North America",6.5,7,0.5,0.050621535629034
1670,"Louise Pond",52.94643,-131.764,650,"North America",7,7.5,0.5,0.0291947666555643
1670,"Louise Pond",52.94643,-131.764,650,"North America",7.5,8,0.5,0.0444949828088284
1670,"Louise Pond",52.94643,-131.764,650,"North America",8,8.5,0.5,0.00429256400093436
1670,"Louise Pond",52.94643,-131.764,650,"North America",8.5,9,0.5,0.106025338172913
1670,"Louise Pond",52.94643,-131.764,650,"North America",9,9.5,0.5,0.192092031240463
1670,"Louise Pond",52.94643,-131.764,650,"North America",9.5,10,0.5,0.173295229673386
1670,"Louise Pond",52.94643,-131.764,650,"North America",10,10.5,0.5,0.047209657728672
1670,"Louise Pond",52.94643,-131.764,650,"North America",10.5,11,0.5,0.0661078989505768
1671,"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)",26.48111,-80.4156,5,"North America",0,0.5,0.5,0.190630435943604
1671,"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)",26.48111,-80.4156,5,"North America",0.5,1,0.5,0.459883958101273
1671,"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)",26.48111,-80.4156,5,"North America",1,1.5,0.5,0.354661554098129
1684,"Lynn Lake",56.84167,-101.042,340,"North America",0,0.5,0.5,0.189090669155121
1684,"Lynn Lake",56.84167,-101.042,340,"North America",0.5,1,0.5,0.486876785755157
1684,"Lynn Lake",56.84167,-101.042,340,"North America",1,1.5,0.5,0.155605837702751
1684,"Lynn Lake",56.84167,-101.042,340,"North America",1.5,2,0.5,0.466535329818726
1684,"Lynn Lake",56.84167,-101.042,340,"North America",3,3.5,0.5,0.100787416100502
1684,"Lynn Lake",56.84167,-101.042,340,"North America",3.5,4,0.5,0.134224086999893
1684,"Lynn Lake",56.84167,-101.042,340,"North America",4,4.5,0.5,0.305776059627533
1684,"Lynn Lake",56.84167,-101.042,340,"North America",4.5,5,0.5,0.182799190282822
1684,"Lynn Lake",56.84167,-101.042,340,"North America",5,5.5,0.5,0.276043802499771
1684,"Lynn Lake",56.84167,-101.042,340,"North America",5.5,6,0.5,0.183734074234962
1684,"Lynn Lake",56.84167,-101.042,340,"North America",6,6.5,0.5,0.18465393781662
1684,"Lynn Lake",56.84167,-101.042,340,"North America",6.5,7,0.5,0.255331665277481
1684,"Lynn Lake",56.84167,-101.042,340,"North America",7,7.5,0.5,0.195749685168266
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",0.5,1,0.5,0.204789027571678
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",1,1.5,0.5,0.124947793781757
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",1.5,2,0.5,0.0984769687056541
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",2,2.5,0.5,0.110139682888985
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",2.5,3,0.5,0.160815447568893
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",3,3.5,0.5,0.125587731599808
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",3.5,4,0.5,0.151661708950996
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",6.5,7,0.5,0.22197699546814
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",10.5,11,0.5,0.258718252182007
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",11,11.5,0.5,0.183906525373459
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",11.5,12,0.5,0.201409265398979
1691,"Tourbière du lac Malbaie",47.59722,-70.9764,818,"North America",12,12.5,0.5,0.152782246470451
1698,"Mansell Pond",45.04,-68.73,58,"North America",0,0.5,0.5,0.118566773831844
1698,"Mansell Pond",45.04,-68.73,58,"North America",0.5,1,0.5,0.0737030059099197
1698,"Mansell Pond",45.04,-68.73,58,"North America",1,1.5,0.5,0.138722956180573
1698,"Mansell Pond",45.04,-68.73,58,"North America",1.5,2,0.5,0.128815844655037
1698,"Mansell Pond",45.04,-68.73,58,"North America",2,2.5,0.5,0.148557499051094
1698,"Mansell Pond",45.04,-68.73,58,"North America",2.5,3,0.5,0.0506082735955715
1698,"Mansell Pond",45.04,-68.73,58,"North America",3,3.5,0.5,0.127988681197166
1698,"Mansell Pond",45.04,-68.73,58,"North America",3.5,4,0.5,0.107757642865181
1698,"Mansell Pond",45.04,-68.73,58,"North America",4,4.5,0.5,0.100994974374771
1698,"Mansell Pond",45.04,-68.73,58,"North America",4.5,5,0.5,0.0284169167280197
1698,"Mansell Pond",45.04,-68.73,58,"North America",5,5.5,0.5,0.151549682021141
1698,"Mansell Pond",45.04,-68.73,58,"North America",5.5,6,0.5,0.089032344520092
1698,"Mansell Pond",45.04,-68.73,58,"North America",6,6.5,0.5,0.286279112100601
1698,"Mansell Pond",45.04,-68.73,58,"North America",6.5,7,0.5,0.481198072433472
1698,"Mansell Pond",45.04,-68.73,58,"North America",7,7.5,0.5,0.255262494087219
1698,"Mansell Pond",45.04,-68.73,58,"North America",7.5,8,0.5,0.141532808542252
1698,"Mansell Pond",45.04,-68.73,58,"North America",8,8.5,0.5,0.322624176740646
1698,"Mansell Pond",45.04,-68.73,58,"North America",8.5,9,0.5,0.115505009889603
1698,"Mansell Pond",45.04,-68.73,58,"North America",9,9.5,0.5,0.22092741727829
1698,"Mansell Pond",45.04,-68.73,58,"North America",9.5,10,0.5,0.478685200214386
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",0,0.5,0.5,0.288043469190598
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",0.5,1,0.5,0.160864189267159
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",1,1.5,0.5,0.190137103199959
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",1.5,2,0.5,0.100759290158749
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",2,2.5,0.5,0.0992716327309608
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",2.5,3,0.5,0.104472108185291
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",3,3.5,0.5,0.133287310600281
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",3.5,4,0.5,0.149865224957466
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",4,4.5,0.5,0.185478419065475
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",4.5,5,0.5,0.120799116790295
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",5,5.5,0.5,0.196507766842842
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",5.5,6,0.5,0.294325590133667
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",6,6.5,0.5,0.248512580990791
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",6.5,7,0.5,0.166693344712257
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",7,7.5,0.5,0.148910239338875
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",7.5,8,0.5,0.310677230358124
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",8,8.5,0.5,0.361299157142639
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",8.5,9,0.5,0.27042481303215
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",9,9.5,0.5,0.177964448928833
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",9.5,10,0.5,0.165492534637451
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",10,10.5,0.5,0.147778555750847
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",10.5,11,0.5,0.214608192443848
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",11,11.5,0.5,0.18439844250679
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",12.5,13,0.5,0.358167707920074
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",13,13.5,0.5,0.110881954431534
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",13.5,14,0.5,0.198130503296852
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",14,14.5,0.5,0.291296094655991
1701,"Maplehurst Lake",43.225,-80.6597,300,"North America",14.5,15,0.5,0.226338028907776
1703,"Lac Marcotte",47.05,-71.4,503,"North America",0,0.5,0.5,0.0970714464783669
1703,"Lac Marcotte",47.05,-71.4,503,"North America",0.5,1,0.5,0.0540748983621597
1703,"Lac Marcotte",47.05,-71.4,503,"North America",1,1.5,0.5,0.150056451559067
1703,"Lac Marcotte",47.05,-71.4,503,"North America",1.5,2,0.5,0.184766009449959
1703,"Lac Marcotte",47.05,-71.4,503,"North America",2,2.5,0.5,0.0890478864312172
1703,"Lac Marcotte",47.05,-71.4,503,"North America",2.5,3,0.5,0.101926319301128
1703,"Lac Marcotte",47.05,-71.4,503,"North America",3,3.5,0.5,0.0943829789757729
1703,"Lac Marcotte",47.05,-71.4,503,"North America",3.5,4,0.5,0.0994203686714172
1703,"Lac Marcotte",47.05,-71.4,503,"North America",4,4.5,0.5,0.109794169664383
1703,"Lac Marcotte",47.05,-71.4,503,"North America",4.5,5,0.5,0.10905197262764
1703,"Lac Marcotte",47.05,-71.4,503,"North America",5,5.5,0.5,0.125563189387321
1703,"Lac Marcotte",47.05,-71.4,503,"North America",5.5,6,0.5,0.0989895537495613
1703,"Lac Marcotte",47.05,-71.4,503,"North America",6,6.5,0.5,0.154832527041435
1703,"Lac Marcotte",47.05,-71.4,503,"North America",7.5,8,0.5,0.0755471736192703
1703,"Lac Marcotte",47.05,-71.4,503,"North America",8,8.5,0.5,0.183767452836037
1703,"Lac Marcotte",47.05,-71.4,503,"North America",8.5,9,0.5,0.150445595383644
1703,"Lac Marcotte",47.05,-71.4,503,"North America",9,9.5,0.5,0.113230511546135
1703,"Lac Marcotte",47.05,-71.4,503,"North America",9.5,10,0.5,0.331028163433075
1703,"Lac Marcotte",47.05,-71.4,503,"North America",10,10.5,0.5,0.363018870353699
1703,"Lac Marcotte",47.05,-71.4,503,"North America",10.5,11,0.5,0.2707259953022
1703,"Lac Marcotte",47.05,-71.4,503,"North America",11,11.5,0.5,0.642669320106506
1703,"Lac Marcotte",47.05,-71.4,503,"North America",11.5,12,0.5,0.265839874744415
1703,"Lac Marcotte",47.05,-71.4,503,"North America",12,12.5,0.5,0.583041489124298
1703,"Lac Marcotte",47.05,-71.4,503,"North America",12.5,13,0.5,0.217128843069077
1704,"M Lake",68.26667,-133.467,105,"North America",0,0.5,0.5,0.147984385490417
1704,"M Lake",68.26667,-133.467,105,"North America",0.5,1,0.5,0.13366012275219
1704,"M Lake",68.26667,-133.467,105,"North America",1,1.5,0.5,0.166390761733055
1704,"M Lake",68.26667,-133.467,105,"North America",1.5,2,0.5,0.141740679740906
1704,"M Lake",68.26667,-133.467,105,"North America",2,2.5,0.5,0.0824113115668297
1704,"M Lake",68.26667,-133.467,105,"North America",2.5,3,0.5,0.0664804950356483
1704,"M Lake",68.26667,-133.467,105,"North America",3,3.5,0.5,0.0808176174759865
1704,"M Lake",68.26667,-133.467,105,"North America",3.5,4,0.5,0.0596122667193413
1704,"M Lake",68.26667,-133.467,105,"North America",7,7.5,0.5,0.134201809763908
1704,"M Lake",68.26667,-133.467,105,"North America",7.5,8,0.5,0.446700185537338
1704,"M Lake",68.26667,-133.467,105,"North America",8,8.5,0.5,0.126284882426262
1704,"M Lake",68.26667,-133.467,105,"North America",8.5,9,0.5,0.140391439199448
1704,"M Lake",68.26667,-133.467,105,"North America",9,9.5,0.5,0.11465123295784
1704,"M Lake",68.26667,-133.467,105,"North America",9.5,10,0.5,0.363185793161392
1704,"M Lake",68.26667,-133.467,105,"North America",10,10.5,0.5,0.142629787325859
1704,"M Lake",68.26667,-133.467,105,"North America",10.5,11,0.5,0.180676564574242
1704,"M Lake",68.26667,-133.467,105,"North America",11,11.5,0.5,0.155179545283318
1704,"M Lake",68.26667,-133.467,105,"North America",11.5,12,0.5,0.273534893989563
1704,"M Lake",68.26667,-133.467,105,"North America",12,12.5,0.5,0.134979546070099
1704,"M Lake",68.26667,-133.467,105,"North America",12.5,13,0.5,0.310655564069748
1704,"M Lake",68.26667,-133.467,105,"North America",13,13.5,0.5,0.105973280966282
1704,"M Lake",68.26667,-133.467,105,"North America",13.5,14,0.5,0.439994424581528
1704,"M Lake",68.26667,-133.467,105,"North America",14,14.5,0.5,0.297435909509659
1705,"Marion Lake",49.30833,-122.547,305,"North America",0,0.5,0.5,0.393223911523819
1705,"Marion Lake",49.30833,-122.547,305,"North America",0.5,1,0.5,0.0859693512320518
1705,"Marion Lake",49.30833,-122.547,305,"North America",1,1.5,0.5,0.118064783513546
1705,"Marion Lake",49.30833,-122.547,305,"North America",1.5,2,0.5,0.122896179556847
1705,"Marion Lake",49.30833,-122.547,305,"North America",2,2.5,0.5,0.19436913728714
1705,"Marion Lake",49.30833,-122.547,305,"North America",2.5,3,0.5,0.107213027775288
1705,"Marion Lake",49.30833,-122.547,305,"North America",3,3.5,0.5,0.14642259478569
1705,"Marion Lake",49.30833,-122.547,305,"North America",3.5,4,0.5,0.223957628011703
1705,"Marion Lake",49.30833,-122.547,305,"North America",4,4.5,0.5,0.0750287622213364
1705,"Marion Lake",49.30833,-122.547,305,"North America",4.5,5,0.5,0.343386709690094
1705,"Marion Lake",49.30833,-122.547,305,"North America",5,5.5,0.5,0.174230098724365
1705,"Marion Lake",49.30833,-122.547,305,"North America",5.5,6,0.5,0.18923781812191
1705,"Marion Lake",49.30833,-122.547,305,"North America",6,6.5,0.5,0.136210858821869
1705,"Marion Lake",49.30833,-122.547,305,"North America",6.5,7,0.5,0.0775538980960846
1705,"Marion Lake",49.30833,-122.547,305,"North America",7,7.5,0.5,0.11562442034483
1705,"Marion Lake",49.30833,-122.547,305,"North America",7.5,8,0.5,0.073934867978096
1705,"Marion Lake",49.30833,-122.547,305,"North America",8,8.5,0.5,0.120993368327618
1705,"Marion Lake",49.30833,-122.547,305,"North America",8.5,9,0.5,0.0531818419694901
1705,"Marion Lake",49.30833,-122.547,305,"North America",9,9.5,0.5,0.242132797837257
1705,"Marion Lake",49.30833,-122.547,305,"North America",9.5,10,0.5,0.112399891018867
1705,"Marion Lake",49.30833,-122.547,305,"North America",10,10.5,0.5,0.127734363079071
1705,"Marion Lake",49.30833,-122.547,305,"North America",10.5,11,0.5,0.0936082229018211
1705,"Marion Lake",49.30833,-122.547,305,"North America",11,11.5,0.5,0.0388469584286213
1705,"Marion Lake",49.30833,-122.547,305,"North America",11.5,12,0.5,0.0854862630367279
1705,"Marion Lake",49.30833,-122.547,305,"North America",12,12.5,0.5,0.228602960705757
1705,"Marion Lake",49.30833,-122.547,305,"North America",12.5,13,0.5,0.499024897813797
1705,"Marion Lake",49.30833,-122.547,305,"North America",13,13.5,0.5,0.204116269946098
1705,"Marion Lake",49.30833,-122.547,305,"North America",13.5,14,0.5,0.132024601101875
1705,"Marion Lake",49.30833,-122.547,305,"North America",14,14.5,0.5,0.235958024859428
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",7.5,8,0.5,0.0588962957262993
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",8,8.5,0.5,0.117542885243893
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",8.5,9,0.5,0.10128827393055
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",10,10.5,0.5,0.0372637547552586
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",10.5,11,0.5,0.059396218508482
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",11,11.5,0.5,0.216912731528282
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",11.5,12,0.5,0.250552505254745
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",12,12.5,0.5,0.102211140096188
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",12.5,13,0.5,0.408939987421036
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",13,13.5,0.5,0.337782889604568
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",13.5,14,0.5,0.308880418539047
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",14,14.5,0.5,0.152238786220551
1707,"Mariposa Lake",44.15,-110.24,2730,"North America",14.5,15,0.5,0.231869429349899
1709,"Lac Martyne",56.78,-64.83,365,"North America",0,0.5,0.5,0.0876132696866989
1709,"Lac Martyne",56.78,-64.83,365,"North America",0.5,1,0.5,0.148027196526527
1709,"Lac Martyne",56.78,-64.83,365,"North America",1,1.5,0.5,0.0734267234802246
1709,"Lac Martyne",56.78,-64.83,365,"North America",1.5,2,0.5,0.121877536177635
1709,"Lac Martyne",56.78,-64.83,365,"North America",2,2.5,0.5,0.0833235532045364
1709,"Lac Martyne",56.78,-64.83,365,"North America",2.5,3,0.5,0.0660116150975227
1709,"Lac Martyne",56.78,-64.83,365,"North America",3,3.5,0.5,0.0872505977749825
1709,"Lac Martyne",56.78,-64.83,365,"North America",3.5,4,0.5,0.106416657567024
1709,"Lac Martyne",56.78,-64.83,365,"North America",4,4.5,0.5,0.087481290102005
1709,"Lac Martyne",56.78,-64.83,365,"North America",4.5,5,0.5,0.326644718647003
1709,"Lac Martyne",56.78,-64.83,365,"North America",5,5.5,0.5,0.156313255429268
1709,"Lac Martyne",56.78,-64.83,365,"North America",5.5,6,0.5,0.360924690961838
1709,"Lac Martyne",56.78,-64.83,365,"North America",6,6.5,0.5,0.204367741942406
1709,"Lac Martyne",56.78,-64.83,365,"North America",6.5,7,0.5,0.555660605430603
1709,"Lac Martyne",56.78,-64.83,365,"North America",7,7.5,0.5,0.215971261262894
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",1,1.5,0.5,0.0954822972416878
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",1.5,2,0.5,0.16105392575264
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",2,2.5,0.5,0.148594364523888
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",2.5,3,0.5,0.146056741476059
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",3,3.5,0.5,0.069169320166111
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",3.5,4,0.5,0.212002947926521
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",4,4.5,0.5,0.1649030148983
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",4.5,5,0.5,0.104056417942047
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",5,5.5,0.5,0.0499043688178062
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",5.5,6,0.5,0.369044274091721
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",6,6.5,0.5,0.317049384117126
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",6.5,7,0.5,0.24017833173275
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",7,7.5,0.5,0.15019166469574
1715,"Wapizagonke",46.72639,-73.0306,230,"North America",8.5,9,0.5,0.128961965441704
