"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Timeslice","Reconstruction","Simulation"
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",1.5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",2,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",2.5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",3,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",3.5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",4,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",5.5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",6,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",7,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",7.5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",8,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",10,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",10.5,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",11,8,8
224,"Baird Inlet [Rock Basin Lake]",78.49167,-76.78,295,"North America",11.5,8,8
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",1.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",2,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",2.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",3,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",3.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",4,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",4.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",5.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",6,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",6.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",7,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",7.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",8,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",8.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",9,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",9.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",10,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",10.5,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",11,3,3
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",11.5,8,4
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",12,8,6
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",12.5,8,6
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",16,8,4
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",16.5,8,4
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",17,8,4
225,"Ballinloghig Lake",52.19,-10.31,84,"Europe",17.5,8,4
226,"Ballybetagh",53.16667,-6.25,250,"Europe",11,8,3
226,"Ballybetagh",53.16667,-6.25,250,"Europe",11.5,8,4
226,"Ballybetagh",53.16667,-6.25,250,"Europe",12,8,6
226,"Ballybetagh",53.16667,-6.25,250,"Europe",12.5,8,6
226,"Ballybetagh",53.16667,-6.25,250,"Europe",13,6,3
226,"Ballybetagh",53.16667,-6.25,250,"Europe",13.5,3,3
226,"Ballybetagh",53.16667,-6.25,250,"Europe",14,8,3
226,"Ballybetagh",53.16667,-6.25,250,"Europe",14.5,8,3
226,"Ballybetagh",53.16667,-6.25,250,"Europe",15,8,3
226,"Ballybetagh",53.16667,-6.25,250,"Europe",15.5,8,3
230,"Lower Barabaschevka River Exposure 594",43.13333,131.6,5,"Asia",5,3,3
230,"Lower Barabaschevka River Exposure 594",43.13333,131.6,5,"Asia",5.5,3,3
230,"Lower Barabaschevka River Exposure 594",43.13333,131.6,5,"Asia",7,3,3
230,"Lower Barabaschevka River Exposure 594",43.13333,131.6,5,"Asia",7.5,3,3
230,"Lower Barabaschevka River Exposure 594",43.13333,131.6,5,"Asia",8.5,3,3
230,"Lower Barabaschevka River Exposure 594",43.13333,131.6,5,"Asia",10,3,3
232,"Barchampe Lake",30.63,-83.25,34,"North America",0,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",0.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",1,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",1.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",2,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",2.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",3,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",3.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",4,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",4.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",5.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",6,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",6.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",7,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",7.5,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",8,2,2
232,"Barchampe Lake",30.63,-83.25,34,"North America",8.5,2,2
234,"Barrett Lake",37.6,-119.01,2816,"North America",0,3,6
234,"Barrett Lake",37.6,-119.01,2816,"North America",0.5,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",1,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",1.5,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",2,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",2.5,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",3,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",3.5,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",4,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",4.5,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",5,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",5.5,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",6,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",6.5,2,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",7,3,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",7.5,2,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",8,2,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",8.5,2,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",9.5,2,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",10.5,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",11.5,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",12,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",13,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",14,8,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",14.5,4,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",15,2,3
234,"Barrett Lake",37.6,-119.01,2816,"North America",15.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",0,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",0.5,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",1,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",1.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",2,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",2.5,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",3,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",3.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",4,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",4.5,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",5.5,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",6,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",6.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",7,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",7.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",8,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",8.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",9,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",9.5,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",10,3,3
236,"Baseball Bog",47.23,-79.78,292,"North America",10.5,4,3
236,"Baseball Bog",47.23,-79.78,292,"North America",11,3,4
236,"Baseball Bog",47.23,-79.78,292,"North America",11.5,3,4
236,"Baseball Bog",47.23,-79.78,292,"North America",12,3,6
238,"Lac Bastien",46.4,-78.9167,305,"North America",0,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",0.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",1,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",1.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",2,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",2.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",3,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",3.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",4,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",4.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",5.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",6,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",6.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",7,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",7.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",8,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",8.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",9,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",9.5,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",10,3,3
238,"Lac Bastien",46.4,-78.9167,305,"North America",10.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",0,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",0.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",1,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",1.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",2.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",3,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",4,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",4.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",5.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",6,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",6.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",7,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",7.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",8,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",8.5,8,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",9,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",9.5,8,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",10,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",10.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",11.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",12,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",12.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",13,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",13.5,3,3
239,"Battle Ground Lake",45.8,-122.49,155,"North America",14,3,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",14.5,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",15,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",15.5,3,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",16,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",16.5,8,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",17,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",17.5,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",18,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",18.5,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",19,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",19.5,8,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",20,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",20.5,4,4
239,"Battle Ground Lake",45.8,-122.49,155,"North America",21,4,4
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",11.5,4,3
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",12.5,3,3
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",13,3,3
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",13.5,3,3
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",14,3,4
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",14.5,3,4
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",15,3,4
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",15.5,3,8
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",16,3,4
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",17,3,4
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",18.5,4,8
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",19.5,4,6
240,"Battaglia Bog",41.14389,-81.3286,335,"North America",20,4,6
245,"Bear Bog",47.18,-80.16,304,"North America",4,4,3
245,"Bear Bog",47.18,-80.16,304,"North America",4.5,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",5,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",5.5,4,3
245,"Bear Bog",47.18,-80.16,304,"North America",6,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",6.5,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",7,4,3
245,"Bear Bog",47.18,-80.16,304,"North America",7.5,4,3
245,"Bear Bog",47.18,-80.16,304,"North America",8,4,3
245,"Bear Bog",47.18,-80.16,304,"North America",8.5,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",9,4,3
245,"Bear Bog",47.18,-80.16,304,"North America",9.5,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",10,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",10.5,3,3
245,"Bear Bog",47.18,-80.16,304,"North America",11,3,4
250,"Beef Pasture",37.47311,-108.16,3060,"North America",0,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",0.5,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",1,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",1.5,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",2,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",2.5,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",3,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",3.5,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",4,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",4.5,4,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",5,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",5.5,3,6
250,"Beef Pasture",37.47311,-108.16,3060,"North America",6,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",0,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",0.5,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",1,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",1.5,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",2,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",2.5,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",3,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",3.5,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",4,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",4.5,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",5,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",5.5,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",6,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",6.5,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",7,3,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",7.5,3,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",8,3,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",8.5,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",9,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",9.5,2,6
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",10,3,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",10.5,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",11,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",11.5,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",12,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",12.5,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",13,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",13.5,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",14,2,7
252,"Bega Swamp",-36.5167,149.5,1080,"Indopacific",14.5,2,6
253,"Bell's Lake",65.01667,-127.483,580,"North America",0,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",0.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",1,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",1.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",2,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",2.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",3,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",3.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",4,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",4.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",5.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",6,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",6.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",7,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",7.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",8,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",8.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",9,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",9.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",10,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",10.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",11,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",11.5,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",12,4,4
253,"Bell's Lake",65.01667,-127.483,580,"North America",12.5,8,4
254,"Belmont Bog",65.02,-127.47,497,"North America",0,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",0.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",1,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",1.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",2,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",2.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",3,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",3.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",4,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",4.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",5.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",6.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",8,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",9.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",10.5,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",12,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",13,3,4
254,"Belmont Bog",65.02,-127.47,497,"North America",13.5,3,8
254,"Belmont Bog",65.02,-127.47,497,"North America",14,3,8
254,"Belmont Bog",65.02,-127.47,497,"North America",14.5,3,8
254,"Belmont Bog",65.02,-127.47,497,"North America",15,3,8
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",0.5,3,4
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",1.5,3,4
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",2.5,3,3
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",4,3,3
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",4.5,3,3
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",5.5,3,3
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",6,3,3
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",6.5,3,3
256,"Belaya Skala Exposure",43.25,134.5667,4,"Asia",7,3,3
258,"Bereziuk",54.04722,-76.1203,205,"North America",0,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",0.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",1,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",1.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",2,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",2.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",3,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",3.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",4,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",4.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",5.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",6,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",6.5,4,4
258,"Bereziuk",54.04722,-76.1203,205,"North America",7.5,4,6
